vegetable_type,storage_temperature,humidity_percent,transport_time_hours,days_since_harvest,storage_type,packaging_type,bruising_level,initial_quality_score,season,district,spoilage_risk_level,estimated_days_remaining,recommended_action
Tomato,14.791994920069037,74.23790103971987,6.699449987879425,2,Cold Storage,None,0,77.08733345092952,Monsoon,Tirunelveli,Low,12.869863493426307,Safe for long transport
Beans,8.183525894881697,91.12580720646037,13.251319980418781,0,Open Air,Jute Bag,0,72.84860942254993,Monsoon,Trichy,Low,10.056151942571216,Safe for long transport
Brinjal,35.770022369663465,68.7869943569041,16.848495652940777,5,Cold Storage,Jute Bag,4,52.557826265295404,Summer,Madurai,Low,11.492121649916209,Safe for long transport
Beans,40.55370046954127,33.141086575600795,27.47302465980712,5,Cold Storage,Plastic Bag,0,66.4422642970937,Summer,Salem,Low,12.194121002086682,Safe for long transport
Coriander,42.27650930389824,48.126675206962716,45.659926675675216,6,Open Air,Jute Bag,2,66.7936095736494,Summer,Vellore,High,0.0,Sell Immediately / Compost
Onion,40.19718254553494,94.98318269677603,12.47100851546081,5,Warehouse,None,3,69.45715966860828,Summer,Trichy,Low,7.516346963323909,Safe for long transport
Ladies Finger,6.046333692936794,74.741499551624,29.39413955625715,2,Open Air,Plastic Bag,2,61.77646001315959,Monsoon,Madurai,Low,8.18154370644945,Safe for long transport
Potato,41.23397559997223,63.55610850800393,8.226217668837151,0,Cold Storage,Plastic Bag,1,73.1156534051554,Summer,Salem,Low,12.408157007910479,Safe for long transport
Beans,13.013592843857694,43.71543496098919,33.349770926080986,3,Open Air,Plastic Bag,4,54.59785317577578,Winter,Vellore,Low,6.911777796207351,Safe for long transport
Beans,31.39054561812335,38.90384445011931,33.282725205540764,4,Warehouse,Crate,0,86.8335480406492,Summer,Coimbatore,Low,9.853914073925223,Safe for long transport
Potato,13.380768972501285,59.59636873755914,43.696564749996455,3,Cold Storage,Crate,1,66.3603193377899,Winter,Coimbatore,Low,12.331254893649543,Safe for long transport
Tomato,41.902896196232,66.95069314019327,18.09509949337716,3,Cold Storage,Crate,2,52.69450272010447,Summer,Erode,Low,11.849195337033288,Safe for long transport
Brinjal,38.72147787710813,55.923399250063724,25.539945191312313,6,Open Air,Crate,1,68.68830273168341,Summer,Vellore,Low,5.868889648105924,Safe for long transport
Coriander,24.914767220572767,84.71756608687323,38.66354673870168,4,Cold Storage,None,1,77.7865212732566,Monsoon,Madurai,Low,9.760003132058277,Safe for long transport
Cabbage,37.8659733552029,33.86621060204532,29.712653541444634,2,Open Air,Plastic Bag,0,87.83152675278569,Summer,Trichy,Low,8.206996270933415,Safe for long transport
Potato,15.855255803183383,85.58211242983361,17.28405649269736,3,Warehouse,Plastic Bag,1,57.22934666749671,Monsoon,Salem,Low,9.977073266463238,Safe for long transport
Potato,23.03946010593375,36.54893485737246,34.253572491968015,2,Cold Storage,None,2,67.17124466463444,Winter,Chennai,Low,12.355776449118729,Safe for long transport
Potato,12.026891918743381,92.41731330198432,33.57895993193076,4,Cold Storage,Jute Bag,3,62.28320984854878,Monsoon,Tirunelveli,Low,11.817176136026088,Safe for long transport
Beans,27.07314934136674,71.0653648374291,13.084569687938643,5,Warehouse,Jute Bag,4,39.59404401813211,Monsoon,Trichy,Low,8.232498145544922,Safe for long transport
Onion,24.245027672673825,51.66890947757658,22.108800454721788,1,Warehouse,Crate,1,83.46308609829622,Winter,Madurai,Low,10.491106413173124,Safe for long transport
Onion,32.43505100345858,84.1626333323301,12.74807211825629,1,Warehouse,Crate,1,76.58172625708043,Summer,Vellore,Low,9.712552619632781,Safe for long transport
Carrot,19.458613139940617,80.54922445786804,35.723665013604915,0,Warehouse,Plastic Bag,1,71.89106946086403,Monsoon,Vellore,Low,9.94437490343746,Safe for long transport
Beans,39.50700651782903,58.815820850225414,28.535563374812313,5,Open Air,Jute Bag,4,62.40334095426769,Summer,Erode,Medium,4.088399533789508,Sell within 2 days / Cold Storage
Coriander,12.642074748347314,58.64907132368566,28.483569991853322,2,Open Air,Crate,0,65.42246908420255,Winter,Chennai,Medium,4.821223209059964,Sell within 2 days / Cold Storage
Brinjal,41.425720633381815,92.54954869229559,21.111990438825913,3,Open Air,Crate,1,70.98855235996285,Summer,Trichy,Low,5.66654492198033,Safe for long transport
Beans,43.94970328153974,73.11856971217203,20.18716340927604,2,Open Air,Jute Bag,3,73.80421338343098,Summer,Salem,Low,5.201792809101937,Safe for long transport
Beans,26.19335555848281,48.84918052186922,30.558541811409906,2,Warehouse,Plastic Bag,0,74.14419965451425,Winter,Chennai,Low,10.396592357296178,Safe for long transport
Coriander,38.55551596503098,32.10101224619587,25.448597979422505,3,Open Air,Crate,4,64.71808894309265,Summer,Trichy,High,0.0,Sell Immediately / Compost
Beans,7.541428896956743,55.75607754306638,46.299430075844484,5,Warehouse,Crate,1,62.46480190087743,Winter,Erode,Low,9.7188241020155,Safe for long transport
Potato,6.448290459495398,65.8241868526577,34.30799941005954,5,Warehouse,Jute Bag,2,54.62806314958321,Winter,Erode,Low,9.53186175767029,Safe for long transport
Spinach,14.664098481601595,73.6930431317323,10.247662550567814,2,Warehouse,None,1,85.09788687190981,Monsoon,Madurai,Low,7.37100867353648,Safe for long transport
Beans,21.091787123052747,80.91385600852632,46.25088597509441,1,Cold Storage,Jute Bag,0,95.13224964804466,Monsoon,Salem,Low,12.295842777769602,Safe for long transport
Carrot,5.780105904420809,82.37081151127822,6.083961214885688,4,Warehouse,Plastic Bag,3,67.07682244454884,Monsoon,Chennai,Low,9.881059638106825,Safe for long transport
Cabbage,14.612492411866977,72.85776970145126,43.757161382907256,0,Cold Storage,Jute Bag,4,51.69204073282371,Monsoon,Madurai,Low,11.959802057556164,Safe for long transport
Carrot,16.78859387425875,30.11778220150136,11.519450044652155,1,Cold Storage,None,0,95.08376714620404,Winter,Vellore,Low,13.205052464366988,Safe for long transport
Coriander,18.212307502275138,31.282173520106408,7.353603546057213,1,Cold Storage,Crate,1,73.33390471728234,Winter,Tirunelveli,Low,12.11450643848192,Safe for long transport
Cabbage,32.09215837192564,48.82287580359726,28.128388081860386,2,Open Air,Jute Bag,0,92.10847761726086,Summer,Madurai,Low,8.262624384313941,Safe for long transport
Coriander,31.562964847993364,46.58066945739088,6.970578070741891,6,Cold Storage,Crate,1,71.32484340086813,Summer,Vellore,Low,10.544896821064206,Safe for long transport
Carrot,35.430372335478,31.029474611416823,27.217075909565416,0,Open Air,None,1,94.35962244013895,Summer,Madurai,Low,8.587069420566202,Safe for long transport
Ladies Finger,34.336073973396225,86.63300422787522,10.051336725550811,6,Cold Storage,Jute Bag,0,57.04781333014013,Summer,Vellore,Low,12.019598446002464,Safe for long transport
Spinach,19.38172578080014,38.17715186249333,28.698587312543218,5,Warehouse,None,0,64.72752621555912,Winter,Trichy,Low,6.812826108667659,Safe for long transport
Ladies Finger,33.10953197158348,81.52572137574884,30.568526195810538,1,Warehouse,Plastic Bag,1,81.81160514602666,Summer,Coimbatore,Low,9.196953188031534,Safe for long transport
Onion,21.469906703609727,51.64176605255426,32.462367019921246,4,Cold Storage,Plastic Bag,2,71.93407116625824,Winter,Madurai,Low,12.127919333268316,Safe for long transport
Onion,13.169544822794577,46.068332730491164,47.81617018143208,0,Warehouse,Plastic Bag,4,52.567986584683055,Winter,Erode,Low,9.385670998807486,Safe for long transport
Coriander,41.060224778052124,32.2580965839108,16.034340103384878,1,Warehouse,None,4,65.34484558157598,Summer,Chennai,Medium,4.041593252635263,Sell within 2 days / Cold Storage
Carrot,7.508886856578352,83.00670476270884,24.25344930047807,4,Open Air,Plastic Bag,3,65.26603027363397,Monsoon,Salem,Low,6.855227124353846,Safe for long transport
Potato,6.345988935961064,39.172127141622205,29.613504128478496,1,Cold Storage,None,2,66.88134201102653,Winter,Salem,Low,12.804341154606059,Safe for long transport
Onion,36.873927070884925,38.29192983867848,43.45515298727169,1,Cold Storage,None,4,76.08318127027636,Summer,Vellore,Low,11.714724184025613,Safe for long transport
Onion,36.381460747395806,36.06436060598833,25.48107972183963,3,Open Air,Jute Bag,1,62.23311888319185,Summer,Trichy,Low,7.542811038282882,Safe for long transport
Carrot,24.176631945084075,63.39075126546611,12.292341471449777,4,Cold Storage,None,2,58.13243990204542,Winter,Tirunelveli,Low,12.221833253317191,Safe for long transport
Potato,25.341555659908316,60.98900190804133,13.7217064803686,4,Open Air,Crate,1,80.89575501501683,Winter,Madurai,Low,7.852236476649049,Safe for long transport
Potato,39.677641713220495,78.5383150068804,41.314980773504786,2,Warehouse,Plastic Bag,0,77.2368900727515,Summer,Tirunelveli,Low,8.805902190996223,Safe for long transport
Ladies Finger,38.0123360969193,38.18614166808754,43.44558283131756,3,Warehouse,Jute Bag,4,65.09226927013235,Summer,Tirunelveli,Low,7.832292876852757,Safe for long transport
Coriander,36.432339369774,60.059693109234615,45.22539202861131,2,Cold Storage,Crate,0,81.27355632668235,Summer,Trichy,Low,10.176341926774615,Safe for long transport
Carrot,5.497023751757291,87.18767832177954,3.1191762322533263,5,Warehouse,Crate,4,59.90098050884224,Monsoon,Chennai,Low,9.287819959008946,Safe for long transport
Brinjal,39.097555425674926,65.64606088822427,10.273756617074817,5,Warehouse,Jute Bag,4,49.1141995903147,Summer,Salem,Low,7.823988312439524,Safe for long transport
Spinach,44.98830551287324,84.81469279989048,18.003190271330062,5,Cold Storage,Plastic Bag,1,69.52408070430138,Summer,Chennai,Low,9.2913561281749,Safe for long transport
Spinach,36.59458484142155,70.19250995795474,6.315687752919655,0,Cold Storage,None,0,92.30632808911884,Summer,Vellore,Low,11.26155994094579,Safe for long transport
Potato,23.75275832060965,49.09452174678011,14.035297801057574,2,Warehouse,None,1,68.71937824130299,Winter,Madurai,Low,10.609412715002188,Safe for long transport
Cabbage,31.51625009378263,85.41501815563785,13.123156818984327,3,Open Air,None,4,58.85139034771284,Summer,Chennai,Low,5.183288641442871,Safe for long transport
Potato,43.24983823478669,79.83584046979297,46.56917313548971,2,Warehouse,Plastic Bag,2,71.32984310158992,Summer,Erode,Low,7.643716084800115,Safe for long transport
Cabbage,22.996511243420215,85.79426968446906,45.97127637452396,4,Open Air,Crate,4,63.388620094593804,Monsoon,Vellore,Medium,4.032726129355835,Sell within 2 days / Cold Storage
Carrot,38.29994803943865,85.30060187162293,20.924735146394315,1,Warehouse,None,2,70.45455684007902,Summer,Tirunelveli,Low,8.75124850620378,Safe for long transport
Potato,44.885275766334644,80.20671497577348,36.77994644846939,1,Warehouse,None,2,79.82114418131685,Summer,Erode,Low,8.048203518713716,Safe for long transport
Potato,20.13095574731492,60.756222356012174,30.628693369916864,1,Warehouse,Crate,1,71.27804334499086,Winter,Madurai,Low,10.259466964416504,Safe for long transport
Potato,32.918871636944544,30.102662370064273,41.96083903405983,4,Warehouse,Crate,4,39.92130571594366,Summer,Madurai,Low,8.093177999729694,Safe for long transport
Cabbage,24.888096142262125,57.29601454763548,10.016297386247498,3,Warehouse,Jute Bag,2,57.20511331849825,Winter,Chennai,Low,9.90918598034676,Safe for long transport
Spinach,26.717055563991376,46.90407862274239,28.621435995311487,0,Open Air,Crate,0,93.56999805833368,Winter,Erode,Medium,4.602267708458715,Sell within 2 days / Cold Storage
Carrot,40.858914290371814,71.3542238635074,35.34215257877649,4,Cold Storage,None,0,63.93473286523968,Summer,Erode,Low,11.867882092339187,Safe for long transport
Cabbage,43.27258682363511,51.44836819386797,46.22273774611461,6,Cold Storage,Crate,2,70.59960241302767,Summer,Vellore,Low,11.368288465022978,Safe for long transport
Ladies Finger,22.471086772932786,63.81174787683938,14.861763382781623,5,Warehouse,Plastic Bag,1,51.67248795410984,Winter,Chennai,Low,9.754357802333125,Safe for long transport
Brinjal,11.844099136536075,86.76153318495872,34.1308232383728,1,Open Air,Plastic Bag,4,51.66943978284772,Monsoon,Coimbatore,Low,6.272959523484256,Safe for long transport
Beans,24.60017003057374,37.17661734898721,20.7171443388633,3,Cold Storage,Jute Bag,4,43.74448873788941,Winter,Chennai,Low,12.081977928530268,Safe for long transport
Ladies Finger,5.721516380185778,90.72646444126347,5.061957725020158,4,Cold Storage,None,4,64.02431070487918,Monsoon,Trichy,Low,12.139014464165935,Safe for long transport
Tomato,44.11973694952938,94.62871907446883,27.114006270072938,6,Cold Storage,Plastic Bag,3,53.623861486313686,Summer,Madurai,Low,11.075207433172785,Safe for long transport
Beans,42.07953899271181,73.23281157738502,33.47011470397123,5,Cold Storage,Plastic Bag,3,67.47829011862157,Summer,Trichy,Low,11.29090535107903,Safe for long transport
Tomato,12.421039010308768,72.35918666709776,34.49226614302448,1,Warehouse,Plastic Bag,4,75.67756399886133,Monsoon,Chennai,Low,9.096996331851873,Safe for long transport
Onion,15.540286140834274,53.17098360510619,8.650476748192332,3,Open Air,Jute Bag,4,53.79218169475918,Winter,Trichy,Low,7.550077577615589,Safe for long transport
Coriander,24.503264135868644,75.34701488068211,25.905078938035235,4,Warehouse,Plastic Bag,0,85.28666285311607,Monsoon,Erode,Low,5.381488254903736,Safe for long transport
Ladies Finger,20.60064242990243,56.429380447996216,28.117463592013436,1,Warehouse,None,3,80.67610129805558,Winter,Trichy,Low,9.597856361784551,Safe for long transport
Onion,40.124607879428055,68.08038795815594,32.68702948090504,5,Warehouse,None,3,55.40900151785954,Summer,Vellore,Low,7.451550962438327,Safe for long transport
Brinjal,37.102581373944965,84.97105781158726,6.429341305028161,6,Cold Storage,Plastic Bag,0,64.39583436408392,Summer,Madurai,Low,12.021027814368065,Safe for long transport
Coriander,32.182073462907354,34.36109262094212,28.904171798717428,2,Warehouse,Plastic Bag,4,56.58163494559058,Summer,Salem,Medium,3.6730986409485347,Sell within 2 days / Cold Storage
Spinach,31.24584367389769,87.32056205334439,23.808193704179317,6,Cold Storage,Crate,4,41.43744639638682,Summer,Chennai,Low,8.54164061129028,Safe for long transport
Spinach,43.10568523203445,58.85923393223197,9.211303826292925,6,Open Air,Crate,1,49.095857620539846,Summer,Madurai,High,0.0,Sell Immediately / Compost
Ladies Finger,11.912802058258091,52.39288307061411,3.8925226043373327,1,Open Air,Jute Bag,0,70.17747068886321,Winter,Madurai,Low,11.05958983631704,Safe for long transport
Tomato,37.18566789338709,38.963171256947476,37.47091194131639,0,Cold Storage,Jute Bag,2,85.42065161728101,Summer,Vellore,Low,12.174930328780881,Safe for long transport
Potato,34.47220426883996,69.09015408881609,31.806312455197514,4,Warehouse,Jute Bag,0,68.43310292813314,Summer,Trichy,Low,9.140397331125754,Safe for long transport
Beans,21.108465986068012,30.088109092366675,24.363197539487462,1,Warehouse,Crate,3,66.63156604946109,Winter,Coimbatore,Low,10.211918592664642,Safe for long transport
Beans,32.49859216198912,46.24138524176541,31.091793002756983,3,Cold Storage,Jute Bag,4,53.70621731724525,Summer,Vellore,Low,11.72699555879301,Safe for long transport
Onion,9.243681997918083,45.14845721901581,45.66784831965838,3,Open Air,Jute Bag,4,44.06672513395833,Winter,Trichy,Low,6.5972169592010435,Safe for long transport
Spinach,44.44269920838407,71.36786834393519,40.203244413517275,4,Cold Storage,None,2,62.01724033226512,Summer,Coimbatore,Low,8.835528272237259,Safe for long transport
Coriander,13.859741954385601,32.26194799144276,20.234729967913673,5,Warehouse,Jute Bag,2,73.41120834433077,Winter,Erode,Low,6.509464086828909,Safe for long transport
Coriander,38.08632593710493,57.62515691800784,13.945993950153927,4,Cold Storage,Plastic Bag,1,62.180029207495025,Summer,Salem,Low,10.259840597023983,Safe for long transport
Carrot,28.54344389397017,56.50304905245367,31.605317154950054,3,Warehouse,Crate,3,63.51574801924046,Winter,Chennai,Low,8.694607309603917,Safe for long transport
Onion,22.630632057461654,61.13308649447564,43.15872167472667,1,Open Air,Plastic Bag,2,86.21341502936787,Winter,Coimbatore,Low,7.026567525493407,Safe for long transport
Potato,6.424486010913659,62.36845966818056,27.045976915717006,1,Warehouse,Crate,1,86.32191395691238,Winter,Trichy,Low,11.020027198619196,Safe for long transport
Coriander,10.437309894692826,62.34722104283918,11.066283878760581,6,Warehouse,None,1,64.81821862830216,Winter,Vellore,Low,6.598403136091515,Safe for long transport
Tomato,26.349016546857776,39.34924061437021,1.4343546550591753,4,Warehouse,Jute Bag,0,68.10765739230237,Winter,Erode,Low,11.052533720717932,Safe for long transport
Potato,17.62614507929296,35.65107144499652,11.47865040221442,1,Cold Storage,None,0,74.91418224839073,Winter,Coimbatore,Low,13.144524722027596,Safe for long transport
Coriander,5.236962618160095,54.45309186418788,3.9685448237145473,3,Warehouse,Plastic Bag,0,85.85134436804938,Winter,Chennai,Low,9.860067374193601,Safe for long transport
Beans,14.490174546285491,47.071184803794786,24.70778886661501,2,Warehouse,Crate,2,75.70742101319942,Winter,Tirunelveli,Low,10.39283391061138,Safe for long transport
Onion,25.243323829620437,76.6192500156773,40.147787474467,2,Open Air,Jute Bag,0,64.94860114712392,Monsoon,Erode,Low,7.401522775957133,Safe for long transport
Ladies Finger,41.026643364345134,83.5378513139583,33.08818299637964,1,Warehouse,None,3,76.96573456922673,Summer,Salem,Low,7.885265315612189,Safe for long transport
Potato,21.15244020989997,43.95839265654323,17.730514369115117,3,Warehouse,Plastic Bag,1,63.56209660550515,Winter,Madurai,Low,10.531294705300684,Safe for long transport
Brinjal,20.43437787344436,93.835029611316,19.381335474966363,0,Warehouse,None,4,58.626603692627754,Monsoon,Trichy,Low,8.920140449852472,Safe for long transport
Potato,21.7503596193062,58.06984000028193,3.534831393520947,2,Cold Storage,None,2,68.4217036940692,Winter,Chennai,Low,12.578016110889369,Safe for long transport
Spinach,9.04112985965034,69.63103270988938,10.234684662937175,5,Cold Storage,Crate,2,55.83799165217968,Winter,Chennai,Low,10.838625850345263,Safe for long transport
Potato,14.219793494060834,51.29180910493819,10.864963588334867,6,Warehouse,Crate,3,44.59622444927072,Winter,Trichy,Low,9.537225235548147,Safe for long transport
Brinjal,11.575707373136567,82.26710099397356,38.22216767993564,4,Cold Storage,Crate,0,85.22849158675682,Monsoon,Salem,Low,12.331683032426252,Safe for long transport
Carrot,24.61785839683902,32.40837959007703,26.15687852757753,5,Cold Storage,None,4,41.91915920642792,Winter,Coimbatore,Low,11.894493253011673,Safe for long transport
Cabbage,35.86355457871256,52.83084909841634,39.163130062228376,3,Open Air,Plastic Bag,4,57.9933105525988,Summer,Trichy,Medium,4.66296708084379,Sell within 2 days / Cold Storage
Cabbage,5.644328741973479,37.6079297259112,9.69152288232242,2,Open Air,Plastic Bag,0,79.27667614981235,Winter,Erode,Low,11.412318922870144,Safe for long transport
Coriander,33.66527746808126,58.423307135900146,19.966785178243352,1,Warehouse,Crate,1,76.29861368931621,Summer,Salem,Low,5.898532857061266,Safe for long transport
Potato,24.70697321244012,52.034608060502265,7.904718724077568,5,Open Air,None,3,52.44542819681638,Winter,Erode,Low,6.930226424668433,Safe for long transport
Ladies Finger,25.87739856258308,40.0973146631511,32.33082916993139,6,Warehouse,Jute Bag,3,56.63863580546388,Winter,Tirunelveli,Low,8.534258903509883,Safe for long transport
Brinjal,28.447294163533655,53.22072793105885,28.12150706053658,2,Warehouse,Plastic Bag,1,71.500845190204,Winter,Erode,Low,9.869575521386043,Safe for long transport
Beans,38.67722697917013,67.92243098689511,3.893163847199966,2,Open Air,Crate,4,45.25641181516326,Summer,Coimbatore,Low,5.886342673831388,Safe for long transport
Carrot,16.69767218358063,81.88774477550986,37.81682452045717,0,Cold Storage,Crate,4,76.28877045571812,Monsoon,Chennai,Low,11.917142703878822,Safe for long transport
Brinjal,34.29818516534919,90.65235937596245,31.888290097082923,0,Cold Storage,Crate,0,84.10888668074725,Summer,Trichy,Low,12.206157940520322,Safe for long transport
Carrot,10.76671263272198,89.8177039721565,21.71596664074234,6,Cold Storage,Jute Bag,3,40.14287609354321,Monsoon,Vellore,Low,11.8455325158794,Safe for long transport
Carrot,14.550635760158933,84.31171190713027,37.844220488774376,3,Open Air,Jute Bag,4,53.53997650761055,Monsoon,Tirunelveli,Low,5.376361038779326,Safe for long transport
Potato,23.081751063192065,74.97004719648794,30.95744740295134,6,Cold Storage,None,1,47.13078739869741,Monsoon,Vellore,Low,11.92711523232884,Safe for long transport
Coriander,9.50016532952366,36.167474959592354,16.65135875345548,6,Warehouse,Plastic Bag,0,79.99675183957385,Winter,Tirunelveli,Low,8.204202943456611,Safe for long transport
Spinach,6.367023561643497,50.77738404659454,39.09034693793901,1,Open Air,Crate,0,76.329190641491,Winter,Chennai,Low,5.880172198543292,Safe for long transport
Cabbage,12.38855638279533,55.70620182205769,9.2085530764023,3,Warehouse,None,0,62.55646232781977,Winter,Salem,Low,11.39019155212701,Safe for long transport
Tomato,8.003745832212559,91.3182244161423,18.158932644366836,4,Open Air,Jute Bag,3,53.906744660448936,Monsoon,Chennai,Low,6.8430203611032825,Safe for long transport
Cabbage,9.463292525329656,39.60351108846747,21.12179828746361,6,Open Air,Crate,0,67.4224208685782,Winter,Coimbatore,Low,9.351666805010389,Safe for long transport
Tomato,34.399318865195816,37.18143581792422,41.51889145221956,2,Cold Storage,Plastic Bag,0,68.72501644227411,Summer,Erode,Low,12.356335438726054,Safe for long transport
Tomato,5.237128613475126,68.50864910089986,40.82808834167412,5,Warehouse,None,3,61.81313347175521,Winter,Trichy,Low,8.943127937058023,Safe for long transport
Beans,31.704068543329402,69.61394432627313,31.24694978040862,4,Cold Storage,Crate,3,54.701981972428854,Summer,Chennai,Low,11.634043677158324,Safe for long transport
Potato,17.57540164269834,82.6581528017257,13.509444144405295,2,Open Air,Plastic Bag,4,51.37250936557663,Monsoon,Vellore,Low,6.594175306247616,Safe for long transport
Brinjal,16.12194993333357,55.9067875040035,8.996125387029624,1,Warehouse,Crate,4,56.68051121233461,Winter,Trichy,Low,10.005882991642363,Safe for long transport
Coriander,27.479253665055168,43.92660323230699,17.021501728140784,5,Warehouse,Jute Bag,0,74.63698573670794,Winter,Madurai,Low,6.473720400513756,Safe for long transport
Ladies Finger,27.272485725629604,72.99908106950137,28.81997700769629,6,Open Air,Crate,0,72.35257755141137,Monsoon,Madurai,Low,6.6676921731464045,Safe for long transport
Tomato,20.759113156689743,47.24535195472969,8.906849630573106,3,Open Air,Plastic Bag,3,53.87223467712235,Winter,Vellore,Low,7.924897721230589,Safe for long transport
Spinach,30.947801701321417,71.43394961666363,27.011101936992198,3,Warehouse,Crate,3,66.64699832006949,Summer,Madurai,Medium,2.8271957289817813,Sell within 2 days / Cold Storage
Ladies Finger,28.50777878125249,46.39182881825251,10.574717484050328,4,Warehouse,None,3,71.5529654842698,Winter,Erode,Low,9.329532960050816,Safe for long transport
Tomato,19.957114788271355,66.58281971198595,3.2242529164118032,1,Warehouse,None,0,80.08144893917763,Winter,Trichy,Low,11.373760278854359,Safe for long transport
Onion,27.367435199193935,64.58862807285291,19.9085480881989,0,Warehouse,Plastic Bag,0,78.59981743861069,Winter,Vellore,Low,10.742599235937277,Safe for long transport
Tomato,8.355918425156371,33.39796419769337,12.912485094631764,2,Open Air,Jute Bag,0,81.95911536489584,Winter,Tirunelveli,Low,11.190305362924041,Safe for long transport
Potato,31.35771175738971,47.716253673001034,41.96264699328194,6,Warehouse,Crate,0,67.22910167969042,Summer,Madurai,Low,9.018909928872036,Safe for long transport
Cabbage,9.58131473305393,94.80438268281583,21.001126251745724,1,Open Air,Crate,2,81.99822915086273,Monsoon,Tirunelveli,Low,7.992219233207924,Safe for long transport
Brinjal,25.822821771966936,55.465163230780206,28.12474668597878,5,Cold Storage,None,0,59.3585802923736,Winter,Coimbatore,Low,12.302325298482675,Safe for long transport
Cabbage,22.18948035719114,57.61399788181522,20.60150057403727,0,Warehouse,Crate,4,67.13960046299309,Winter,Coimbatore,Low,9.52020100728302,Safe for long transport
Brinjal,44.6679784407425,90.29148767323774,15.463036900125434,2,Open Air,Crate,0,74.73354777525299,Summer,Tirunelveli,Low,6.645320326241536,Safe for long transport
Beans,33.445180720123595,49.21649156567635,28.30918509034401,6,Cold Storage,None,3,59.109889351810665,Summer,Erode,Low,11.63765423198799,Safe for long transport
Cabbage,23.573269791806112,46.47087699135922,24.736318168992046,6,Warehouse,Plastic Bag,1,54.98700483553404,Winter,Vellore,Low,9.549829425512748,Safe for long transport
Ladies Finger,9.275411819562422,72.90772869475131,40.2957259328414,1,Warehouse,Jute Bag,0,73.13513016078387,Monsoon,Vellore,Low,10.669203057141612,Safe for long transport
Carrot,34.83456953461332,81.65423740820248,36.1439410185977,6,Open Air,Plastic Bag,0,63.97121356144912,Summer,Trichy,Low,5.511302816821029,Safe for long transport
Ladies Finger,37.098392613494816,32.68933486037189,18.807693245632446,3,Open Air,Plastic Bag,1,77.06492985944938,Summer,Tirunelveli,Low,7.890594312123272,Safe for long transport
Ladies Finger,39.884242549863245,48.780906082742874,5.053711051286351,6,Open Air,None,3,41.74277011848547,Summer,Coimbatore,Low,5.717837628970084,Safe for long transport
Carrot,33.646581527104445,38.802225238158826,14.690806118658747,0,Cold Storage,Plastic Bag,4,64.79230129362722,Summer,Tirunelveli,Low,12.200360894128735,Safe for long transport
Carrot,33.1741182588852,82.17976864503248,12.228520696376098,0,Warehouse,None,3,84.57974716511978,Summer,Erode,Low,9.130843093263808,Safe for long transport
Cabbage,27.024531919405742,46.28780247862253,19.693261854267952,5,Cold Storage,Jute Bag,0,81.79004087189492,Winter,Trichy,Low,12.45288779953169,Safe for long transport
Coriander,28.399709344232875,74.80200630528708,45.138133374436386,0,Cold Storage,None,3,70.62446758432246,Monsoon,Trichy,Low,9.62386432435962,Safe for long transport
Brinjal,15.091158383073457,68.13754928033387,38.40791769374735,6,Open Air,None,2,60.52062752964201,Winter,Trichy,Low,6.095680346640845,Safe for long transport
Coriander,12.934901593908052,92.50663200049476,25.03897438200302,5,Warehouse,None,0,56.889142262011006,Monsoon,Vellore,Low,5.503906097669223,Safe for long transport
Onion,26.767204637678145,65.3255415487886,24.36622934649497,1,Cold Storage,None,3,55.78407358887296,Winter,Trichy,Low,12.089656822698188,Safe for long transport
Coriander,13.41846990732849,50.68657482316236,12.283273696037396,1,Cold Storage,Crate,2,67.005370609886,Winter,Coimbatore,Low,11.557477437831364,Safe for long transport
Tomato,43.40047523276502,83.32998386029047,41.13557776168355,2,Cold Storage,Plastic Bag,3,57.12727669740613,Summer,Trichy,Low,11.331723691322173,Safe for long transport
Ladies Finger,6.211729059185025,80.09176425595953,30.22575453574954,3,Warehouse,Plastic Bag,2,79.03955858121662,Monsoon,Coimbatore,Low,9.780805625849073,Safe for long transport
Potato,22.17291062816781,56.51252024527333,6.355427663893546,0,Open Air,Plastic Bag,2,66.80657744408835,Winter,Tirunelveli,Low,9.155661850654006,Safe for long transport
Spinach,43.15683215386889,82.9235698585531,43.48713973969641,3,Warehouse,None,3,60.42940738138984,Summer,Coimbatore,High,0.158145605889203,Sell Immediately / Compost
Beans,8.731495388878741,78.02057187970885,46.11608441317828,2,Open Air,Plastic Bag,3,66.97880698931436,Monsoon,Coimbatore,Low,6.529296890849807,Safe for long transport
Potato,21.174577199245906,40.52786698619112,33.93844424401793,5,Warehouse,Jute Bag,4,51.64600750997471,Winter,Chennai,Low,8.512560472993345,Safe for long transport
Tomato,7.572768927743341,56.15408507018933,2.1025740208942585,5,Warehouse,Jute Bag,4,54.03604800098323,Winter,Tirunelveli,Low,9.835202631582218,Safe for long transport
Coriander,28.570693550266682,64.58766820982088,13.51974914721112,5,Warehouse,Jute Bag,3,55.624861916222244,Winter,Madurai,Medium,3.348238967747829,Sell within 2 days / Cold Storage
Spinach,9.81361760972208,36.40492236590315,36.600738597012366,6,Warehouse,Crate,2,46.62184958581943,Winter,Erode,Low,5.366397028570924,Safe for long transport
Brinjal,9.021214347673435,62.254266166845085,33.42832478493903,1,Cold Storage,Crate,3,66.77565562061525,Winter,Madurai,Low,12.360401686292501,Safe for long transport
