vegetable_name,current_price_rs,prev_week_price_rs,current_supply_kg,current_demand_kg,supply_demand_ratio,month,festival_next_week,rainfall_mm,num_farmers_producing,cold_storage_available,district,crash_alert,crash_severity,predicted_price
Potato,31.0,36.276601370888706,1379.0,2662,0.5180315552216379,3,0,8.440093716259689,36,1,Tirunelveli,0,None,30.97702977810397
Cabbage,28.0,36.2312060145447,3232.0,3209,1.0071673418510438,10,1,90.76931276138231,72,1,Trichy,0,None,28.22742156821848
Ladies Finger,49.0,51.41486443446049,958.0,1712,0.5595794392523364,1,0,126.65378346749779,132,1,Coimbatore,0,None,45.075063016570255
Onion,90.0,83.83311630703437,4241.0,1798,2.3587319243604004,9,0,34.9573430090316,16,0,Trichy,0,None,98.7678015466341
Carrot,84.0,85.10496656882188,1985.0,3651,0.5436866611887154,2,0,84.76163703471484,20,0,Coimbatore,0,None,86.51771388460327
Ladies Finger,62.0,57.327878035253235,4718.0,2681,1.7597911227154046,12,0,138.12306247732727,116,0,Erode,0,None,62.897855802000294
Beans,68.0,79.41342617782048,4811.0,3754,1.2815663292488013,5,0,84.83701114919523,66,1,Tirunelveli,0,None,67.27496661572745
Brinjal,92.0,100.65740623261847,1861.0,1694,1.0985832349468714,5,0,38.596801587805714,189,0,Salem,0,None,84.93772256627524
Cabbage,77.0,81.32359453824617,1574.0,2216,0.7102888086642599,5,0,146.84556023721666,13,1,Erode,0,None,70.14868845508627
Onion,27.0,26.634160782166635,2355.0,1000,2.355,7,0,179.3493099815489,195,0,Erode,0,None,25.437815991404495
Ladies Finger,70.0,88.5310046218288,2381.0,4983,0.47782460365241824,1,0,141.5895653402378,170,1,Salem,0,None,70.803946425382
Carrot,52.0,50.85826345650357,3853.0,4636,0.8311044003451251,5,0,120.80099954790002,131,0,Chennai,0,None,55.86186936033894
Carrot,76.0,80.70305857960678,3632.0,4073,0.8917260004910386,12,0,169.11023909937992,156,1,Vellore,0,None,77.68658439137027
Potato,25.0,28.074292792643195,1919.0,4650,0.4126881720430107,12,0,66.82860447677244,60,1,Tirunelveli,0,None,26.589520884162198
Beans,55.0,64.87434074981272,971.0,2002,0.485014985014985,9,0,68.59330394001563,86,1,Vellore,0,None,51.020701221974626
Brinjal,22.0,25.772208825676692,566.0,3898,0.14520266803488968,7,0,138.67638012297107,161,1,Madurai,0,None,20.54914026935192
Brinjal,62.0,57.59985499150883,3512.0,3003,1.1694971694971694,8,0,194.30327136082784,189,1,Coimbatore,0,None,59.22536287612698
Beans,35.0,41.0404416159538,1684.0,788,2.1370558375634516,10,0,22.571628942552447,25,1,Coimbatore,0,None,35.76627434356635
Beans,51.0,50.779906195898064,3388.0,3190,1.0620689655172413,4,0,131.55775600723723,124,1,Vellore,0,None,55.6829453783622
Onion,33.0,40.86674138050064,1397.0,1210,1.1545454545454545,3,0,23.854334407948684,121,0,Tirunelveli,0,None,31.182243725515747
Potato,48.0,46.95832376732477,1595.0,1309,1.218487394957983,5,0,174.97944691958526,18,0,Salem,0,None,50.60911621505614
Brinjal,79.0,85.60344309086503,4684.0,1207,3.8806959403479704,9,0,114.53656317133789,103,1,Coimbatore,0,None,79.00917805328314
Cabbage,46.0,49.67261987054237,4768.0,4599,1.0367471189388997,1,0,22.677419110514506,119,1,Erode,0,None,48.02966987410618
Carrot,20.0,25.358967473044345,2092.0,4761,0.43940348666246587,12,0,73.43392513900453,197,0,Trichy,0,None,20.16919990248432
Beans,89.0,80.39742746852814,4273.0,3127,1.36648544931244,10,0,146.85440610614307,134,1,Salem,0,None,86.7056884215718
Beans,82.0,96.94562615106545,3487.0,4588,0.7600261551874455,9,0,146.13580230567806,54,1,Salem,0,None,82.35854164344774
Tomato,14.0,16.659511381096863,1332.0,1961,0.6792452830188679,7,0,46.2628364524587,198,1,Salem,0,None,14.657581457398884
Carrot,91.0,110.52954229057073,1669.0,1452,1.149449035812672,3,0,176.17628475494735,25,1,Erode,0,None,96.56459343764179
Beans,72.0,90.3804247645675,3731.0,3097,1.2047142395866968,5,0,89.68156820318657,159,0,Madurai,0,None,69.41572080201354
Tomato,22.0,27.377093919755715,2296.0,4863,0.4721365412296936,9,0,69.45753323053492,178,1,Madurai,0,None,22.796620491613957
Cabbage,91.0,114.70286548511176,3744.0,1540,2.431168831168831,9,0,133.4702326100792,65,1,Chennai,1,Low,82.69801271543867
Beans,36.0,32.74393235499566,3020.0,4355,0.6934557979334098,7,0,52.53866197600103,50,1,Coimbatore,0,None,33.58596777798947
Cabbage,58.0,59.61447468923196,2003.0,3749,0.5342758068818352,7,0,162.46346654282377,132,0,Salem,0,None,60.927947105259314
Tomato,9.865692403913428,19.047612696717472,7246.939280244165,4684,1.5471689325884213,9,0,153.95446147711712,19,1,Trichy,0,None,9.98675594164155
Beans,91.0,100.74172575368601,653.0,4093,0.1595406792084046,11,1,53.37985761975437,166,0,Erode,0,None,98.81700383770033
Potato,44.0,49.37724119790387,4432.0,1041,4.257444764649375,4,0,124.16376070117836,112,0,Vellore,0,None,45.92711866030845
Ladies Finger,28.0,35.08366618336312,4738.0,4508,1.0510204081632653,12,0,179.51243869063202,124,1,Coimbatore,0,None,26.682037227993067
Ladies Finger,87.0,100.73625521288726,1281.0,4023,0.31841909023117076,5,0,152.4065442078102,92,1,Salem,0,None,87.6503979137231
Carrot,86.0,90.01627142905234,1839.0,4385,0.4193842645381984,5,0,11.069957843619038,63,1,Salem,0,None,79.88677101612086
Beans,70.0,90.59467573114611,1829.0,4614,0.3964022540095362,2,0,149.64776123618003,10,0,Coimbatore,0,None,75.64270914343523
Cabbage,84.0,99.37319070824691,1711.0,1275,1.3419607843137256,7,0,162.02801814909225,95,0,Tirunelveli,0,None,77.0712526581688
Beans,99.0,97.36261576107387,1595.0,523,3.049713193116635,5,0,161.1715410668124,121,1,Trichy,0,None,108.69678463470298
Onion,34.0,31.23149771456625,1712.0,1309,1.307868601986249,2,0,25.63761456209235,173,0,Salem,0,None,33.492424174635886
Tomato,98.0,122.76331841069953,1861.0,1091,1.7057745187901008,6,0,187.24807756144065,24,0,Tirunelveli,0,None,105.18715042862814
Carrot,41.0,49.82206739037938,4012.0,2304,1.7413194444444444,2,0,171.58341444871354,56,1,Salem,0,None,39.34809299305375
Ladies Finger,83.0,86.02278937797671,1184.0,4733,0.25015846186351154,3,0,57.659160910851256,75,1,Coimbatore,0,None,85.29835417282558
Carrot,55.0,58.2911672556591,801.0,1920,0.4171875,7,0,109.78650489986752,30,1,Erode,0,None,51.9125244133252
Brinjal,61.0,59.86327725363889,569.0,3935,0.1445997458703939,3,0,90.77372399918721,153,1,Coimbatore,0,None,63.080594179374316
Carrot,40.0,47.51135948271955,1297.0,517,2.508704061895551,5,0,83.04275133686613,53,1,Chennai,0,None,40.92073029895991
Onion,65.0,67.92525301437522,1397.0,3924,0.35601427115188583,9,0,113.3612210020932,176,1,Salem,0,None,63.107511895836026
Tomato,63.0,68.08130268707473,2385.0,2623,0.9092642012962256,10,1,78.47642018654426,70,1,Vellore,0,None,61.80571055357092
Brinjal,47.0,52.23066022527055,4596.0,3657,1.2567678424938473,4,0,94.21674589678506,71,1,Coimbatore,0,None,46.16479996399731
Potato,52.0,56.465540943659434,1216.0,4467,0.27221849115737634,3,0,6.664639887901691,60,1,Coimbatore,0,None,56.29298880801987
Tomato,24.0,29.63090295522829,3806.0,3224,1.1805210918114144,7,0,132.28956332262024,121,1,Salem,0,None,25.833135766864608
Carrot,65.0,74.80871841653543,1231.0,1299,0.947652040030793,10,0,71.56823172830664,123,1,Coimbatore,0,None,58.609869448811985
Cabbage,16.0,20.417150942267146,2915.0,2540,1.1476377952755905,11,0,18.76437447908863,175,1,Erode,0,None,16.040268490024033
Potato,44.0,43.296833136340425,3166.0,4758,0.6654056326187474,6,0,96.60237110967573,125,1,Vellore,0,None,47.48923740843916
Beans,24.0,25.588214556092744,806.0,1862,0.43286788399570353,12,0,95.72897411010497,64,1,Salem,0,None,21.814373838618714
Ladies Finger,96.0,89.76290201918111,4830.0,3609,1.3383208645054032,9,0,0.46949477349063073,148,1,Erode,0,None,91.10015756163314
Ladies Finger,54.0,51.05725831017827,2004.0,1874,1.0693703308431164,7,0,63.20094457327876,169,0,Coimbatore,0,None,51.99238604616521
Potato,36.0,41.4510340446556,4251.0,4052,1.049111549851925,2,0,64.82703476655927,151,1,Salem,0,None,39.43744522353899
Carrot,64.0,60.49628000445501,2576.0,944,2.7288135593220337,1,0,180.25184155931265,33,1,Tirunelveli,0,None,59.698179354200896
Tomato,83.0,105.63950272223555,2192.0,2293,0.955952900130833,12,0,15.79611987324634,173,0,Trichy,0,None,86.20873797795477
Beans,89.0,103.92880128715554,2383.0,3386,0.703780271707029,6,0,175.77622918257043,180,0,Madurai,0,None,85.70581144876901
Brinjal,53.0,48.35657679255722,4560.0,4112,1.1089494163424125,4,0,46.80105743207397,163,1,Vellore,0,None,48.594512247686865
Ladies Finger,52.0,65.82904236315181,1060.0,2412,0.439469320066335,3,0,146.3410545446303,82,1,Tirunelveli,0,None,54.175479319461814
Carrot,36.0,35.564007601589715,3015.0,4915,0.6134282807731435,3,0,167.7942193348136,147,1,Trichy,0,None,34.54325075226849
Cabbage,39.0,38.66344329601135,1215.0,4085,0.2974296205630355,9,0,54.631924073989026,187,0,Trichy,0,None,36.73424994963775
Brinjal,93.0,111.05824129278933,4037.0,2397,1.6841885690446392,9,0,113.69444043136392,148,0,Vellore,1,Low,90.46529469312372
Cabbage,97.0,113.4514854307532,1764.0,4224,0.41761363636363635,2,0,80.3083476010565,172,1,Chennai,0,None,93.1294819174732
Beans,19.0,22.594370025359797,3338.0,2166,1.5410895660203139,6,0,46.01689837149501,169,1,Vellore,0,None,18.64311210372713
Ladies Finger,80.0,97.79509593474393,4447.0,2790,1.5939068100358422,8,0,171.02188439948802,30,0,Chennai,0,None,77.54350859325868
Brinjal,74.0,74.54097020542528,3685.0,525,7.019047619047619,1,1,6.234981822384245,42,0,Vellore,0,None,79.47891101928519
Potato,92.0,89.26474056524391,1555.0,2354,0.6605777400169923,9,0,154.76014971380678,21,1,Tirunelveli,0,None,89.39387065610404
Cabbage,98.0,101.04863126897578,2330.0,3895,0.5982028241335045,5,0,79.34552009367717,189,1,Chennai,0,None,106.58585552965704
Cabbage,68.0,67.6759177883536,3075.0,644,4.774844720496894,2,0,82.969370060319,93,1,Salem,0,None,71.16503844962098
Ladies Finger,50.0,49.99917962478991,4437.0,4463,0.994174322204795,7,0,186.2051985950135,88,1,Vellore,0,None,54.514426388873325
Potato,18.0,21.519369959530966,1987.0,4375,0.45417142857142856,12,0,83.15486271631481,57,1,Salem,0,None,19.26135690947894
Cabbage,31.0,32.52030328435579,1744.0,1785,0.9770308123249299,6,0,181.06436567521794,163,1,Chennai,0,None,28.414840298423158
Ladies Finger,61.0,74.81595958545233,831.0,1921,0.43258719416970326,1,0,192.46014982244796,77,1,Chennai,0,None,60.120559220290986
Brinjal,59.0,64.89099452317079,3075.0,964,3.1898340248962658,10,0,48.43668911875354,77,0,Coimbatore,0,None,55.126177869889524
Tomato,94.0,89.03449417527118,4919.0,3539,1.38994066120373,5,0,173.47092782307158,167,0,Vellore,1,Low,88.99184980228127
Tomato,71.0,74.51040073076727,841.0,632,1.3306962025316456,5,0,107.7961748900241,196,1,Tirunelveli,1,Low,67.98788894735479
Onion,70.0,81.05596921603234,1636.0,1890,0.8656084656084656,10,0,39.351755534331126,60,1,Trichy,0,None,75.53914087416447
Cabbage,61.0,67.08898831138755,2455.0,2718,0.9032376747608536,3,0,192.55696159614644,119,1,Erode,0,None,56.44520164873577
Carrot,90.0,94.54722541037991,553.0,3410,0.1621700879765396,9,0,197.33935921608477,156,0,Salem,0,None,92.14826848125907
Brinjal,28.0,28.54264740485492,3439.0,1531,2.2462442847811888,10,0,58.94296937129375,94,0,Coimbatore,1,Low,25.21014738966781
Ladies Finger,65.0,84.26564040691383,4154.0,1028,4.0408560311284045,10,1,27.036610834286012,131,1,Trichy,0,None,67.53755397614175
Onion,89.0,107.07536402428165,3987.0,4350,0.9165517241379311,10,0,187.38985078173909,132,1,Tirunelveli,0,None,86.81508534573938
Ladies Finger,73.0,93.34780250869146,2764.0,2394,1.1545530492898914,1,0,3.1676141889748433,16,1,Coimbatore,0,None,73.84402783573735
Tomato,21.0,25.0034772735877,1069.0,3056,0.349803664921466,3,0,49.84075411825746,191,0,Coimbatore,0,None,20.335835527401873
Onion,68.0,64.6218235486126,4681.0,889,5.265466816647919,9,0,159.38950080312918,189,0,Madurai,0,None,69.22979500226732
Beans,68.0,85.93112063975285,1609.0,1750,0.9194285714285715,5,0,132.07736764017773,90,1,Erode,0,None,71.13362703919239
Beans,12.0,11.83745189909242,984.0,1302,0.7557603686635944,5,0,160.60120609180026,189,1,Tirunelveli,0,None,12.51875706930167
Onion,42.0,54.534290618043805,3995.0,2820,1.4166666666666667,4,0,42.03516704678467,177,0,Chennai,0,None,41.98057886020129
Potato,57.0,52.09207080174102,710.0,2994,0.23714094856379425,12,0,73.01878404636118,83,1,Coimbatore,0,None,58.271041320998876
Carrot,87.0,95.51744756716249,1552.0,1213,1.279472382522671,6,0,148.4402018242265,102,1,Chennai,0,None,87.16939787406851
Carrot,43.0,44.4715838691825,4218.0,3193,1.3210147196993423,9,0,180.66022547775188,123,1,Salem,0,None,44.4815979334771
Brinjal,83.0,89.20690138797877,1175.0,4687,0.2506934072967783,5,0,154.26462864337,97,0,Vellore,0,None,88.66790001527367
Potato,63.0,57.414103749661294,4380.0,2394,1.8295739348370927,8,0,42.97092128499962,115,0,Trichy,0,None,57.208160029249065
Brinjal,28.0,33.69298931275781,842.0,3229,0.260761845772685,6,0,5.834133714814893,132,0,Tirunelveli,0,None,28.588569084528046
Onion,12.0,14.961317005586459,3117.0,2015,1.5468982630272954,7,0,139.2442872242545,72,1,Chennai,0,None,11.294577071849222
Beans,92.0,107.54882447596353,2015.0,539,3.738404452690167,5,0,85.73296487789696,112,0,Trichy,0,None,85.13151432831
Onion,81.0,78.40766994177145,2765.0,3166,0.8733417561591914,4,0,35.95956269901508,57,1,Coimbatore,0,None,80.47768334151279
Ladies Finger,81.0,88.0586465893468,1921.0,4412,0.435403445149592,6,0,39.462794115211985,83,1,Salem,0,None,78.03953450648514
Potato,38.0,34.98562233464921,2227.0,1091,2.0412465627864345,5,0,130.16053802867594,143,1,Salem,0,None,41.55575386884042
Tomato,74.0,80.6913395772591,3538.0,3345,1.0576980568011958,3,0,116.14742795947038,194,1,Tirunelveli,0,None,72.3443695988333
Onion,33.0,37.29661344379158,2790.0,3077,0.9067273318167046,11,0,165.93373605301903,124,0,Madurai,0,None,33.41169731053706
Beans,73.0,74.21133679580207,1887.0,4774,0.39526602429828234,12,0,193.91137504463705,144,1,Chennai,0,None,76.59531343913581
Potato,45.0,51.11512264937639,2768.0,803,3.4470734744707348,11,1,169.25746729729204,190,1,Salem,1,Low,43.70729973979551
Ladies Finger,16.0,17.113155424189863,1029.0,4121,0.24969667556418346,6,0,196.1296439128099,196,1,Chennai,0,None,15.52087158614185
Carrot,99.0,90.9991262045047,3315.0,1374,2.412663755458515,12,0,50.72849486827511,178,0,Madurai,0,None,93.61562397462039
Carrot,67.0,68.58838538819182,1574.0,2414,0.652029826014913,11,1,6.0759159908925,169,1,Tirunelveli,0,None,69.85090031381863
Ladies Finger,49.0,53.84516710970845,3552.0,4982,0.7129666800481734,9,0,133.85141851592965,137,1,Erode,0,None,44.80378292088638
Potato,34.0,34.13685337337379,3284.0,4219,0.7783835031998104,9,0,157.13332038889124,185,0,Trichy,0,None,35.17991415035736
Cabbage,64.0,81.10106905841538,1579.0,4098,0.38530990727183995,3,0,168.6746641350011,194,0,Salem,0,None,60.20833323764562
Ladies Finger,63.0,76.94925277602599,3246.0,2792,1.1626074498567336,8,0,104.03614731335193,62,1,Vellore,0,None,60.41613231112869
Beans,53.0,53.67706194804528,511.0,4176,0.12236590038314177,1,0,130.7312952811241,31,1,Vellore,0,None,57.83594444062246
Beans,18.0,19.220498707230124,1175.0,2894,0.4060124395300622,12,0,152.80736463349436,181,0,Trichy,0,None,16.26493647421672
Onion,70.0,66.78106782705534,3995.0,1256,3.180732484076433,4,0,198.8575971522118,135,0,Chennai,1,Low,70.77864016555365
Carrot,12.0,12.837565596847368,1618.0,3517,0.46005117998294,9,0,0.08205788783497425,132,1,Salem,0,None,12.230838406565706
Beans,94.0,117.84123114126295,3499.0,1693,2.0667454223272297,1,0,52.70143070417137,57,1,Erode,0,None,91.3017614119384
Ladies Finger,71.0,86.44514951744726,3096.0,1978,1.565217391304348,12,0,105.97905931078824,35,1,Madurai,0,None,69.46179347080479
Ladies Finger,24.0,21.77310729432221,3492.0,792,4.409090909090909,9,0,57.072277199570934,194,0,Erode,0,None,26.188176207688898
Onion,33.0,40.48384147360426,4369.0,3294,1.3263509411050394,1,0,74.73005927459684,45,1,Chennai,1,Low,32.26160161467208
Brinjal,58.0,61.78611190822491,3585.0,2845,1.2601054481546572,11,0,57.640538770007765,24,1,Erode,0,None,55.18110412960699
Tomato,41.4708306123502,72.75930716000497,12826.851843659639,4456,2.878557415543007,9,0,34.94171840975713,89,1,Vellore,1,Medium,38.97138906478965
Beans,30.0,30.21613800623517,4421.0,3000,1.4736666666666667,2,0,153.68421422344844,146,0,Madurai,0,None,32.31009194728355
Cabbage,26.0,28.29137009854695,906.0,3349,0.2705285159749179,1,1,61.93639166259028,78,1,Vellore,0,None,24.15417021549942
Beans,40.0,46.48725530389703,1312.0,2286,0.573928258967629,8,0,69.55401952088755,84,1,Chennai,0,None,40.164164269132115
Potato,62.0,73.51099803052591,3837.0,2875,1.3346086956521739,10,0,97.60764485634998,73,1,Vellore,0,None,57.71971536040952
Tomato,10.0,11.28654647189653,3718.0,3033,1.2258489943949884,5,0,102.29620935767664,149,1,Trichy,0,None,10.28805287422389
Ladies Finger,66.0,85.43218147753349,3111.0,3093,1.005819592628516,12,0,172.4669832879463,105,0,Salem,0,None,63.14168717028585
Potato,31.0,38.993013629552046,3225.0,4577,0.7046100065545117,10,1,91.4047904385251,137,1,Tirunelveli,0,None,31.660375797003955
Carrot,33.0,35.31003186642621,3672.0,2679,1.3706606942889137,11,0,185.4412929581662,194,1,Coimbatore,0,None,33.58466824250508
Onion,20.0,24.14373406247844,2221.0,4191,0.5299451204963016,5,0,74.2926678668943,53,1,Chennai,0,None,19.79564689037116
Cabbage,99.0,95.26776426547498,1558.0,4038,0.3858345715700842,7,0,179.76307496126933,143,0,Chennai,0,None,107.53618494847835
Beans,47.0,45.52797572714581,709.0,2593,0.27342846124180487,3,0,102.48795374877685,37,0,Coimbatore,0,None,47.431484057108
Potato,89.0,97.88952197071373,3727.0,2372,1.571247892074199,7,0,199.7798574092344,165,1,Vellore,1,Low,97.67241729599432
Cabbage,63.0,74.00167216028456,3014.0,3831,0.7867397546332551,1,0,37.61171329581512,128,0,Vellore,0,None,62.09304384073952
Cabbage,11.0,9.95310771532272,4036.0,4150,0.9725301204819277,12,0,185.5801259724054,85,1,Salem,0,None,11.722431920323622
Cabbage,95.0,113.93187049901485,1472.0,2126,0.6923800564440263,9,0,42.92759258088572,88,1,Tirunelveli,0,None,97.61635416979665
Brinjal,57.0,61.02629534404018,3546.0,543,6.530386740331492,2,0,136.54545955906232,174,1,Chennai,1,Low,59.288648808812766
Brinjal,53.0,63.05775361370947,2668.0,4235,0.6299881936245573,12,0,84.9358024836917,161,1,Salem,0,None,49.32139582842089
Onion,73.0,94.24081121733111,1340.0,3642,0.36792970895112576,8,0,15.996496559350959,87,1,Erode,0,None,67.01145598755242
Ladies Finger,44.0,46.970158232494725,4337.0,1026,4.227095516569201,12,0,123.49254958264426,139,1,Vellore,0,None,46.293819809807744
Ladies Finger,56.0,66.2565275732984,3743.0,4568,0.8193957968476357,9,0,72.25327768119791,87,1,Madurai,0,None,52.78966636196928
Beans,95.0,104.1912864595113,4817.0,2056,2.342898832684825,9,0,32.878536865682825,167,1,Erode,1,Low,100.7780756751615
Tomato,15.1249462786113,32.83921041674236,1656.6905599253546,1065,1.5555779905402392,9,0,46.12772804285279,15,0,Trichy,1,Low,15.950387004333047
Brinjal,61.0,62.69632342410242,1040.0,1314,0.791476407914764,10,0,36.985203754563486,126,0,Vellore,0,None,56.28576527201984
Onion,41.0,39.20671476343214,4819.0,1779,2.7088251826869025,1,0,96.72180135033327,121,0,Trichy,0,None,38.19421195468521
Ladies Finger,15.0,16.384717009078365,1061.0,2921,0.36323176994180073,12,0,56.399870536994335,119,1,Madurai,0,None,14.156383054730169
Tomato,32.3056195682095,83.20012096545487,3891.123199191487,1601,2.4304329788828776,7,0,71.44839363402724,29,1,Chennai,1,High,32.8034707569809
Potato,95.0,96.95655978346565,3675.0,1577,2.3303741280913126,8,0,65.80114593244657,47,1,Vellore,0,None,92.93763114509495
Tomato,65.0,77.23081779640093,2865.0,2912,0.9838598901098901,12,0,58.48836091790315,112,1,Madurai,0,None,68.87754895510197
Ladies Finger,22.0,27.311943371046024,624.0,3253,0.19182293267752842,9,0,37.08236356543484,137,0,Salem,0,None,22.052879757372065
Beans,19.0,24.09286498125198,1536.0,4228,0.3632923368022706,5,0,88.15304953507379,18,1,Salem,0,None,20.879324734317013
Ladies Finger,55.0,63.18464854354421,1262.0,4457,0.2831501009647745,12,0,166.53664472401024,55,1,Madurai,0,None,51.70911625192414
Brinjal,27.0,34.20466385585538,3904.0,1637,2.384850335980452,7,0,30.76518490148219,142,1,Trichy,0,None,28.584557542191753
Carrot,98.0,89.53968309041063,2563.0,3103,0.8259748630357718,1,0,62.194604276606654,143,1,Vellore,0,None,90.1534128727048
Brinjal,65.0,71.3400223832806,1383.0,1723,0.8026697620429484,2,0,105.44519565009666,87,1,Tirunelveli,0,None,62.7257493640936
Onion,13.0,15.62827381708102,2414.0,577,4.183708838821491,11,0,85.62467356367493,145,0,Trichy,0,None,12.208840154260848
Cabbage,90.0,99.50690504229384,979.0,3812,0.2568205666316894,6,0,105.41418770269166,22,1,Tirunelveli,0,None,81.68765010763305
Ladies Finger,47.0,55.86399645487545,1261.0,2169,0.5813739050253574,9,0,21.657871296583366,32,1,Salem,0,None,46.25624614758614
Carrot,72.0,70.73419853413124,1703.0,4635,0.3674217907227616,6,0,77.85327936180965,17,1,Coimbatore,0,None,69.31251945259716
Carrot,66.0,82.19843288287346,3593.0,842,4.267220902612826,12,0,165.07559557379435,49,0,Chennai,0,None,72.42948720487881
Onion,89.0,94.28894823296193,2890.0,3851,0.750454427421449,1,1,64.53674141556405,175,1,Chennai,0,None,91.57933256479552
Ladies Finger,96.0,116.54229562700189,2142.0,2797,0.7658205219878441,2,0,132.304864829235,190,1,Erode,0,None,97.76475656484615
Carrot,31.0,28.72770316014939,1079.0,4304,0.2506970260223048,6,0,15.929025806953167,24,0,Erode,0,None,30.56353700938099
Tomato,86.0,99.54570891868282,2720.0,716,3.798882681564246,6,0,2.277933617710559,129,1,Chennai,0,None,89.37992355580249
Beans,59.0,65.19694999359243,4496.0,1655,2.716616314199396,12,0,190.35310322846536,96,1,Madurai,0,None,62.431122152038014
Cabbage,67.0,61.5682974076561,2533.0,2114,1.1982024597918637,4,0,170.42954956000233,70,1,Trichy,0,None,67.79309079172997
Cabbage,29.0,27.974536289113043,2708.0,3716,0.728740581270183,9,0,182.89153017618824,66,1,Salem,0,None,26.622659071018038
Beans,32.0,37.553834941154264,1999.0,1095,1.8255707762557078,6,0,161.59313785215147,51,1,Madurai,0,None,31.155748081063773
Cabbage,59.0,59.743627050228056,1257.0,3888,0.32330246913580246,7,0,78.35434840240063,29,1,Trichy,0,None,59.910042784990424
Beans,19.0,24.58329720723758,2811.0,1289,2.1807602792862686,12,0,6.004045143467263,27,0,Trichy,0,None,18.609464612351683
Beans,35.0,38.7343046291609,1661.0,1315,1.2631178707224335,4,0,167.95294480772057,192,0,Chennai,0,None,38.48019175998007
Carrot,27.0,34.46963836004019,1306.0,2434,0.5365653245686114,5,0,148.36654274573192,62,1,Salem,0,None,28.27978008332592
Cabbage,75.0,75.78355897330374,1119.0,3566,0.31379697139652274,6,0,53.24669890356029,18,1,Vellore,0,None,75.21790404873362
Potato,73.0,90.1135148348717,2837.0,1791,1.584031267448353,3,0,141.09790971572693,160,0,Tirunelveli,1,Low,76.58961788013386
Ladies Finger,74.0,79.65703845731068,1504.0,3960,0.3797979797979798,3,0,195.98288655647607,130,1,Coimbatore,0,None,69.94304491141693
Ladies Finger,27.0,25.402409187473857,3965.0,3211,1.2348178137651822,12,0,174.42121274931623,113,1,Erode,0,None,25.860259889950946
Potato,31.0,32.58963473414992,4715.0,1081,4.361702127659575,7,0,37.673646413413955,165,0,Erode,0,None,30.075716988787214
Cabbage,79.0,78.13571583316642,1120.0,746,1.5013404825737264,1,1,65.17802867872855,21,1,Salem,0,None,78.6153494886137
Beans,68.0,86.70719601345571,4191.0,4341,0.9654457498272287,3,0,192.1808308257919,122,1,Chennai,0,None,73.34481852859237
Potato,99.0,117.20826664558594,3268.0,3588,0.9108138238573021,11,0,53.71142812412821,197,1,Coimbatore,0,None,104.47681542796853
Tomato,57.0,62.2730461016694,3973.0,2749,1.4452528192069845,2,0,146.7840740575401,115,1,Vellore,0,None,55.985938006539065
Carrot,11.0,12.294392510144597,2709.0,3924,0.6903669724770642,9,0,25.22715725915303,77,0,Tirunelveli,0,None,11.951820578150569
Ladies Finger,46.0,51.647421883979796,2949.0,4033,0.7312174559880982,1,1,99.30996272036626,49,0,Salem,0,None,43.94837992978339
Potato,74.0,70.50917759876361,4218.0,2424,1.74009900990099,8,0,54.78297412598074,33,0,Madurai,0,None,69.55812002481177
Onion,57.0,64.13928634073866,4515.0,1938,2.329721362229102,3,0,140.41943767589822,114,0,Vellore,0,None,59.51818269719392
Potato,50.0,64.07841607693445,1271.0,4530,0.28057395143487857,5,0,96.19604920926561,189,1,Trichy,0,None,47.06023723582084
Cabbage,57.0,66.77087938433407,4564.0,2898,1.5748792270531402,4,0,95.26765869887323,152,1,Chennai,0,None,61.93444692350741
Ladies Finger,76.0,89.28335421811734,1286.0,1449,0.8875086266390614,2,0,159.23718968677406,78,1,Tirunelveli,0,None,68.45726895716811
Potato,33.0,35.65878364758561,2715.0,927,2.928802588996764,11,0,164.54729720868627,108,1,Erode,0,None,32.67929062486156
Potato,79.0,85.26839515963782,1230.0,2332,0.5274442538593482,11,0,185.5868402474043,12,0,Chennai,0,None,78.27472617536509
Onion,49.0,44.4700652200942,1166.0,776,1.5025773195876289,11,0,140.78718146556616,123,1,Erode,0,None,48.92671416940098
Onion,46.0,45.06860706979553,4315.0,4874,0.8853098071399261,12,0,154.16290433286423,120,1,Vellore,0,None,44.41043488508538
Brinjal,36.0,43.55796099142016,4057.0,2919,1.3898595409386776,3,0,35.73256106782059,24,1,Tirunelveli,0,None,37.910393502728716
Potato,78.0,74.75572745447377,2445.0,4986,0.49037304452466907,5,0,15.322152852222647,136,0,Madurai,0,None,82.8440571907474
Brinjal,26.0,23.64665014718022,4409.0,3920,1.1247448979591836,8,0,163.16410465259338,47,1,Chennai,0,None,28.2609546423022
Tomato,53.0,57.607974512630165,3287.0,4709,0.6980250583988108,4,0,107.66527440198242,150,1,Tirunelveli,0,None,53.68978218968912
Carrot,78.0,97.5223715406389,2265.0,4662,0.48584298584298585,9,0,5.276723601107669,57,0,Tirunelveli,0,None,82.5426757285213
Ladies Finger,81.0,74.97634063837175,595.0,3955,0.1504424778761062,11,0,79.44842629336704,149,1,Madurai,0,None,77.25295191921914
Ladies Finger,10.0,10.471388724571204,1192.0,4830,0.24679089026915113,11,1,71.1691822489941,90,1,Tirunelveli,0,None,9.499752420330957
Potato,14.0,15.000860793808295,1742.0,1641,1.0615478366849482,2,0,168.717389118708,90,1,Tirunelveli,0,None,13.099100403082298
