vegetable_name,month,year,prev_demand_kg,prev_price_rs,festival_week,school_holiday,season,city,rainfall_mm,temperature,supply_volume_kg,predicted_demand_kg,predicted_price_rs
Carrot,1,2025,536.5059906366832,44.239081272680735,0,0,Monsoon,Madurai,215.7634342901366,38.22569007197946,566.4563513011009,513.2858810313371,43.147048954435405
Tomato,1,2025,1370.7857282313175,72.72024589891588,1,0,Monsoon,Coimbatore,167.34080436274408,37.91929499132146,1219.3995530032455,1431.2727719913198,73.44103941224542
Potato,4,2025,213.09666273210436,59.77083312361385,0,1,Summer,Tirunelveli,21.302034066776564,38.38168023536622,173.1012407278364,218.3899061864155,61.317667275308665
Carrot,4,2023,228.75035928850784,66.08305882247853,0,1,Summer,Coimbatore,27.09556808972191,33.43981179506964,226.83258267556442,219.70452831080863,66.82642389391935
Brinjal,4,2023,522.7604445963171,100.77278476413709,0,1,Summer,Salem,259.6288215248058,29.447523565359084,451.51510424563565,519.3828577957415,99.78419072531337
Beans,11,2025,772.2287568857664,103.09352529604178,1,0,Winter,Vellore,92.92937495555613,39.56946190459888,654.1889915934933,807.6162301932217,98.8771218327478
Beans,9,2023,481.3573524725927,32.708274847373616,0,0,Monsoon,Tirunelveli,75.46366593988344,30.151309241960107,473.62696151163095,466.5311585348773,31.80838873591584
Cabbage,11,2024,417.32019512442207,49.471513293584636,1,0,Winter,Tirunelveli,268.3149229115567,25.147910925057094,447.01146134831373,416.3670377356069,47.794657625336285
Ladies Finger,3,2025,977.4685545848876,60.27995679275518,0,0,Summer,Tirunelveli,122.74313637528668,28.81031723643344,1118.1179842058903,997.03632743059,60.567732760764144
Brinjal,2,2024,607.3648178864698,25.42527186664766,0,0,Monsoon,Chennai,198.39118868606002,38.66884227751432,583.9828783866316,589.6145369290559,25.80346499850497
Beans,7,2023,625.4807026015847,36.846887076760254,0,0,Monsoon,Tirunelveli,116.86474934445673,32.669436193690515,732.8322959148521,648.8922301484968,35.50022728525476
Tomato,4,2024,299.3163961787045,58.34998131585709,0,1,Summer,Madurai,288.68746250177605,34.80404428802839,339.80303357792127,300.0707393535901,56.64806959575152
Onion,5,2023,428.7843858495112,84.2448221239673,0,1,Summer,Erode,226.52819018944393,36.26217072061659,388.57198875831574,431.86604591135654,87.56661983502681
Cabbage,10,2024,697.3376282142732,34.054057230789844,0,0,Winter,Salem,203.81804643372783,39.05031890000724,788.5351712939222,721.3557724375232,34.289512330517475
Ladies Finger,4,2025,362.3523341399913,52.26892500006924,0,1,Summer,Vellore,141.15152369769817,25.719513378692138,417.72675492152695,360.3374311891431,52.73382388937555
Tomato,10,2024,197.96528031814475,31.873552568847813,1,0,Winter,Vellore,61.378084287532744,27.72261942432243,159.47938174559744,203.34608489407458,33.06892085352571
Brinjal,7,2025,499.3445085626145,42.70532068443814,0,0,Monsoon,Chennai,42.918204661412304,38.86950516396555,420.2508259978416,493.7372024512482,41.53561850724831
Ladies Finger,8,2024,858.0825136145597,57.64059307243513,0,0,Monsoon,Coimbatore,243.33181206004784,38.17775813596023,710.9904830014733,817.9637359373976,59.050233300779
Beans,4,2024,135.12929396422763,78.8864655943413,0,1,Summer,Salem,19.50164682324189,30.533186374889134,153.11635597169783,132.78237186382543,80.68376877709463
Cabbage,2,2025,1042.3377337284824,63.14485984127671,0,0,Monsoon,Erode,291.7543446479228,25.563341046102842,952.7522140342525,1010.5904806496558,60.05805233445216
Cabbage,10,2023,357.58836904191855,31.037295522457725,0,0,Winter,Coimbatore,49.662238446926175,35.97030957666067,361.08549667927656,374.7850282259716,31.201266659917373
Cabbage,2,2025,885.284804522212,64.99705927709408,0,0,Monsoon,Trichy,232.84555923168685,32.296136484866295,787.8149610634503,858.2990763884404,62.82226355267536
Brinjal,10,2023,475.07122648072465,76.57157994306554,1,0,Winter,Salem,154.64924279309713,28.92239355591429,517.380538222986,466.58413128649454,78.29144802534508
Cabbage,1,2024,991.7288876777515,59.08577456495643,0,0,Monsoon,Salem,55.810218411383595,39.01805472461805,1180.8850138432663,1015.5055825423881,57.62162937031076
Brinjal,1,2023,885.4299373682086,49.496720628828996,0,0,Monsoon,Vellore,148.72013859073812,36.57144983489405,709.1174949590717,919.850707849345,48.35830617535924
Carrot,4,2023,438.3589188704259,70.44942897256595,0,1,Summer,Vellore,144.52674891869444,29.76318486483007,413.94193169927894,445.7817021131446,71.38354097633528
Tomato,11,2023,371.63030169116365,38.72474971673571,1,0,Winter,Chennai,39.209476124493904,27.600597351362623,347.9762618509382,368.22941576334097,38.13885513844058
Beans,1,2024,154.35774121146142,55.51190377824785,0,0,Monsoon,Trichy,295.8950526816039,26.3285226073762,141.4702604141134,152.38814671437447,57.046204884426686
Onion,5,2025,614.6530048250681,56.31869186497237,0,1,Summer,Chennai,211.6859412540432,33.66012587794555,710.4738026694321,626.9648950550917,54.638705076183065
Brinjal,2,2024,374.06861403614636,24.456454318823827,0,0,Monsoon,Coimbatore,196.5516429533758,32.60805905151727,350.57942078392773,362.25737789044115,23.49396466224722
Potato,5,2025,642.363252203706,67.28992974152466,0,1,Summer,Tirunelveli,289.9227888370287,33.62430239844462,742.5542046824214,652.0551542779563,67.12336379284406
Onion,1,2024,1114.35271890855,59.01589128496997,1,0,Monsoon,Erode,203.09988160973575,35.125699334348795,1327.9087869178843,1137.971757761714,58.97601717402415
Beans,11,2023,847.9810128085177,22.245269197611524,0,0,Winter,Trichy,244.22007178538004,34.0916439977946,1000.4606972961096,834.3733698403145,21.373579297722983
Tomato,12,2025,290.77240477328405,72.04063400142964,0,0,Winter,Coimbatore,253.80102701921905,32.08296757927263,317.16917364693353,305.291540978064,75.57253875294849
Onion,5,2023,1171.0319615017513,44.734531398669745,0,1,Summer,Coimbatore,288.5981729600468,26.22141533060403,1140.978770026471,1177.5710610840736,44.310252135462456
Brinjal,3,2025,663.137328583707,95.74615038312184,0,0,Summer,Erode,23.96810633740826,37.832289320439365,554.8857544698834,685.3162360433912,94.41325291458273
Cabbage,1,2023,565.5237365484427,35.61180364282927,0,0,Monsoon,Chennai,154.31497395330607,33.83139195347514,631.0946546250896,574.3594733712168,35.99911165473293
Ladies Finger,12,2025,490.41084155963506,68.11200651669697,0,0,Winter,Salem,1.7162794625893874,34.76979845839359,432.0445331926363,509.5425107899196,70.55754311157455
Brinjal,2,2024,304.50967070105355,75.4435517322194,0,0,Monsoon,Chennai,215.0393150098112,33.92374031378307,283.17256963896097,290.056773512897,77.3307743010168
Tomato,3,2025,228.97619266269265,67.05440015550434,0,0,Summer,Coimbatore,259.086900275986,30.5727936286536,202.3131874675023,235.27638279312933,66.60567347490559
Carrot,5,2024,317.6211470636606,72.6861019781801,0,1,Summer,Coimbatore,186.69460693627929,34.92512591076296,293.6142869088629,311.9043154582405,71.51944581237296
Potato,2,2025,489.2531801767835,84.69496736072823,0,0,Monsoon,Madurai,51.4568081361561,36.573196859685666,435.1246633807098,468.74597664905264,87.87046392756098
Brinjal,11,2023,1568.951436917776,66.35147125721106,1,0,Winter,Salem,157.10171999969555,32.280585568068254,1477.2655713899294,1630.368835520222,64.1345221293957
Onion,6,2025,652.3611125231316,34.030132508487135,0,0,Summer,Coimbatore,123.4667239635082,27.381368726681252,762.657484735702,619.9171178020687,35.37026819935076
Potato,4,2024,600.4467653381548,30.366718450726463,0,1,Summer,Chennai,90.0676362742975,31.00352130456482,646.0539953568398,624.8307553432232,29.245356060454405
Onion,9,2023,856.4624711199408,24.906987792821617,0,0,Monsoon,Salem,52.48380410730894,33.945781276048436,971.4657122254205,878.3091725415053,25.536992334403358
Ladies Finger,7,2024,287.5497269472807,77.38689216740934,0,0,Monsoon,Madurai,94.43568711508739,25.785231502144036,339.15410920397625,291.6182786462913,80.30375064106377
Potato,9,2025,785.6783582207015,84.08788580810214,0,0,Monsoon,Coimbatore,76.10083773650894,38.12465587936177,918.9538597492775,799.06753639796,87.71431569987905
Onion,7,2024,324.41534009688803,45.71679379675334,0,0,Monsoon,Trichy,211.86389578951966,25.50956981999426,368.8547561785291,323.31050962274753,43.858195432413964
Carrot,12,2025,610.5189049497558,57.048779812816235,0,0,Winter,Madurai,25.68876921856067,26.41254547370856,553.6990212106423,618.4836306271612,57.21941618500233
Brinjal,6,2025,281.6509643292505,78.76464933439489,0,0,Summer,Madurai,282.7208594270971,31.9171266682105,260.37696174151273,281.3793974598751,80.91290902471566
Cabbage,1,2024,725.9984616678186,62.62657847285652,1,0,Monsoon,Erode,178.64370199970193,31.740145787527325,703.4321390515615,708.0344335063128,61.82670966331908
Tomato,7,2023,466.72770735093656,51.853474870181046,0,0,Monsoon,Vellore,195.3576924452582,28.321148646897846,388.66497907139205,457.43077897543384,50.42477095606734
Tomato,5,2025,334.76783875889635,63.99571185476165,0,1,Summer,Erode,122.46654677646961,29.107637786488887,285.3993912080752,345.4524397494742,67.17082865007073
Ladies Finger,8,2023,851.8982720770308,57.963803277612065,0,0,Monsoon,Vellore,31.572569423295715,36.53425700739094,916.1747812336951,872.485314679192,59.32287121698172
Beans,3,2025,464.48075293337644,54.96709762658184,0,0,Summer,Tirunelveli,219.40352855558146,39.83999930242413,422.2218570281311,481.8982932324815,56.43264503319239
Tomato,6,2025,356.07793003116603,57.972448541803416,0,0,Summer,Vellore,87.68705181277595,34.8366595267627,376.2490324284633,345.733375585212,55.25004737130975
Ladies Finger,9,2023,748.2375402785516,68.48787379784827,0,0,Monsoon,Chennai,284.96969514929486,26.722435475820543,884.8818672871703,738.3810315114879,69.4895261950406
Potato,11,2024,278.7522898548382,26.04340530951819,1,0,Winter,Trichy,123.15499210876516,37.99193128438475,305.7823989716119,291.2675893246447,27.189632594826058
Carrot,5,2024,941.198962021092,58.374503641066646,0,1,Summer,Chennai,235.83019398230132,26.823261410963656,796.7824666942719,913.3823331971937,55.94782992509864
Carrot,1,2024,631.7379657489838,43.56082765447255,0,0,Monsoon,Erode,48.60672490933191,36.092866514008364,614.9451382647162,615.2871858583768,44.08958905369352
Ladies Finger,2,2023,737.9006659485719,69.08049850178219,0,0,Monsoon,Madurai,270.65828703671355,25.178567032717755,737.4621938583849,726.8326698562922,69.63543727665783
Tomato,3,2025,609.6782288168155,38.4379994381968,0,0,Summer,Trichy,101.62237888604454,33.42522084046915,632.3857623245084,601.8935406325834,37.5925679623024
Cabbage,9,2025,406.9715331853448,39.016997087347576,0,0,Monsoon,Trichy,170.72009947262688,30.7388323550638,378.61864365696897,396.29317806205984,39.15534476108647
Onion,7,2023,782.0197948120293,74.71517858940287,0,0,Monsoon,Tirunelveli,18.86273463434629,34.338382049824666,684.634022438768,787.4191449122977,76.50468357383484
Ladies Finger,8,2025,906.410822041063,41.49194962926485,0,0,Monsoon,Coimbatore,228.41659953148422,39.81962981466056,728.0598729526517,900.7447973117137,40.479730640958536
Ladies Finger,12,2024,449.304905887335,37.24542469190791,0,0,Winter,Vellore,250.4585754199187,29.40835124798975,369.67037044580155,429.1981601700519,36.97510783703802
Beans,3,2023,291.57852590904207,82.69356545653433,0,0,Summer,Vellore,208.9641192857112,29.067255417658295,267.8686791117684,301.54978328960885,78.64458849893657
Carrot,10,2025,1295.2652890030283,58.49059363177465,1,0,Winter,Vellore,153.06478022352124,32.936549014906575,1490.1785516815307,1290.4073025019736,57.200539266433765
Potato,5,2023,726.5687835540832,43.12098078021804,0,1,Summer,Tirunelveli,95.21169992023547,39.44133021136489,682.4138532223855,715.416017199753,43.5335650660548
Potato,9,2023,738.178271248009,81.009848261526,0,0,Monsoon,Vellore,171.07138937311444,30.48994612434904,835.3801512873649,730.7841210488059,77.2351498765919
Cabbage,3,2025,1122.7888029305586,68.29943174924576,0,0,Summer,Salem,61.34001605927265,38.99022853540753,1017.0188970042386,1083.4793264257928,65.49893156400641
Brinjal,7,2025,130.87326942534818,70.22026751702897,0,0,Monsoon,Vellore,229.66450622979474,26.03700003726234,112.41303998304858,133.41517926789354,72.97712076523545
Ladies Finger,10,2024,1406.5181500274089,93.41574381416221,1,0,Winter,Erode,176.3007154419781,29.769089945602342,1436.8038141076856,1438.9674920466762,89.14043166953546
Cabbage,9,2023,1012.2114811270842,24.51307277238266,0,0,Monsoon,Vellore,129.85533203870128,27.965064053114034,1031.8417379836735,973.3479714720876,23.34406113015555
Brinjal,10,2023,264.93971984492396,59.90608457905737,0,0,Winter,Salem,152.6628754228004,31.973063952315155,312.7963441131172,276.72517787496434,61.58111047797581
Tomato,5,2025,202.07518893241757,71.91966699203368,0,1,Summer,Chennai,69.57033653067445,25.700467268276697,238.0598154786034,198.31124065637613,71.50676915961445
Potato,6,2025,1180.3039283597384,84.09474400836541,0,0,Summer,Salem,49.40107875219153,33.48726989289202,1091.8549331117679,1142.3256546226585,87.11527751954928
Potato,10,2024,664.7182400370862,30.959630025177763,0,0,Winter,Erode,34.62826821128032,31.568961457710564,755.7787995589654,671.1421705278897,31.654544856003866
Onion,4,2025,921.0124248838426,51.152610332709585,0,1,Summer,Salem,33.162409325020604,38.831389803584976,1013.536731785401,929.2812376656149,52.52957103024705
Onion,11,2024,977.1266549705729,86.79357736438833,1,0,Winter,Chennai,76.16425383720959,27.085886886908945,867.2898917919082,984.7250915730014,83.01922413518564
Ladies Finger,12,2023,810.6761102745331,67.70414730132676,0,0,Winter,Coimbatore,260.53877368424116,30.751942518215387,750.171579230677,800.9955994388082,64.44451891381033
Onion,1,2023,639.0663367349066,48.56253042898801,0,0,Monsoon,Trichy,184.168752662374,29.674766509144774,764.47543146441,635.5585677380489,49.21389387490032
Carrot,10,2025,516.780773983436,70.0230721905293,0,0,Winter,Vellore,127.37163055210709,37.5220400193175,424.4525130646349,534.7427315965914,70.92994325428069
Carrot,9,2025,379.9180515995229,41.27360938228911,0,0,Monsoon,Tirunelveli,29.84728009871178,37.341459032010555,406.5815542161563,364.26034954443304,42.029247338850425
Tomato,3,2024,921.7452285384841,50.5203370757186,0,0,Summer,Madurai,77.04404430517174,31.69393377714848,993.5635605505719,882.9965570890785,50.99799869166909
Ladies Finger,11,2023,950.6154185223163,86.57483399557808,0,0,Winter,Chennai,139.32087189619378,37.262473847885,953.5753257768746,950.2199654650075,90.30121824255302
Brinjal,5,2025,465.63262425454343,91.72421969367416,0,1,Summer,Tirunelveli,189.9205829595321,33.312905449230975,503.8808681763327,461.78997035243395,94.09137874781787
Carrot,2,2023,899.1342812798881,51.2283097153527,0,0,Monsoon,Trichy,129.22834750852053,34.72173766427043,850.3259473760451,874.9071664309432,51.07364408621407
Ladies Finger,1,2025,181.84746356682749,52.75526078418184,0,0,Monsoon,Vellore,9.635926820344343,27.00098852766234,195.40399069042414,176.61699688876453,54.64172389298734
Onion,3,2023,297.1757485479627,38.53947182216145,0,0,Summer,Chennai,122.14241536677342,39.81989488669925,330.88213714835933,299.40713311299913,37.05633386483081
Brinjal,5,2025,183.7712323645739,62.10719841808951,0,1,Summer,Chennai,74.90411639415335,33.603769104306835,216.35271655533438,187.86776976340013,63.283967724640014
Tomato,5,2025,263.1520475545708,65.56809834727464,0,1,Summer,Coimbatore,119.57989881553675,29.061005986325988,315.7124715501392,258.10887199791495,68.08916900802967
Brinjal,4,2025,630.9309088571979,52.97234405262418,0,1,Summer,Vellore,48.118162501843564,30.093597118122545,589.3457933906179,602.0370995544291,53.49273249400755
Beans,3,2023,964.5204477982993,76.06012027369081,0,0,Summer,Vellore,42.317939847689125,35.639857791639514,1101.3145900066534,982.4464936219405,72.39309822460622
Cabbage,2,2024,845.2416107575383,34.11828598430808,0,0,Monsoon,Vellore,251.50134617801558,33.33263467593225,909.4694962842142,885.0864565407436,32.69787687394112
Cabbage,2,2023,893.6902622872962,75.68755931433016,0,0,Monsoon,Trichy,151.9115020635436,33.91156957413138,968.0979607080106,923.428580456084,72.82286973378721
Onion,12,2023,1005.1765924819634,62.69342988313509,0,0,Winter,Coimbatore,36.52991327986963,37.977862166595926,1031.8385483861744,1026.4918178415735,64.83737038775139
Brinjal,7,2023,671.1884964188528,59.602441888242396,0,0,Monsoon,Tirunelveli,36.686616354179854,37.72881485546317,648.1180347736665,654.6569109850219,61.80635284695726
Beans,4,2025,951.2298726843725,73.13352258409911,0,1,Summer,Tirunelveli,30.06847699286528,36.315639332873644,866.0282647613484,945.8692782437141,70.11335357471394
Carrot,3,2024,1021.4023433100334,100.11402975982718,0,0,Summer,Chennai,203.9510279273161,37.1653253393834,861.6434256581596,995.942033606622,104.06391719928943
Carrot,3,2024,631.8521565096279,91.38644685869578,0,0,Summer,Trichy,157.66490104506886,32.92528183826854,748.4838401737875,620.5345090806594,91.19948047036894
Ladies Finger,4,2025,1040.03690114595,77.64494880549341,0,1,Summer,Chennai,276.80274855727237,26.93871540983839,964.4533426510903,993.7331319400629,79.22351181982263
Brinjal,9,2023,316.5896721294828,37.61941820355413,0,0,Monsoon,Madurai,251.52381935021126,37.832667630797616,358.51115026898066,326.05459217662093,37.101129324196194
Beans,7,2024,910.2978251871203,51.5281486940021,0,0,Monsoon,Erode,82.21626222886434,25.977892032770367,746.4159922006199,875.3020350914165,49.31948226965588
Carrot,1,2024,523.037071691567,76.94782598563128,0,0,Monsoon,Coimbatore,6.7476988906621465,37.84664566968145,563.7078752554712,537.0589916441179,79.53315327790358
Tomato,8,2024,976.9340243498301,80.79879901590516,0,0,Monsoon,Erode,7.253413126251063,30.742978232253083,987.2499771028906,994.358628379331,79.07120956780466
Tomato,3,2024,326.1965904873,42.938805088251094,0,0,Summer,Coimbatore,128.79635008131157,25.815492676602755,282.9456094235181,324.75886023622286,44.28633600384942
Brinjal,5,2025,428.4753161767828,65.42776687381337,0,1,Summer,Chennai,91.62315929145448,35.4370347223867,505.79149335458686,410.352181422836,62.342741741752256
Ladies Finger,11,2023,1117.1768285213875,66.27586567384283,1,0,Winter,Salem,185.06522158991845,33.011525351287986,991.2797062639697,1079.6666185546512,64.53147186342292
Tomato,4,2023,894.6181302867196,71.53636443184513,0,1,Summer,Tirunelveli,98.65358646269688,34.80233398087371,815.7465814278502,900.9469936826144,73.48324450833977
Onion,9,2025,963.0676855354724,52.1008784422655,0,0,Monsoon,Chennai,270.41605704319716,26.348174201509572,821.2770892051063,962.6351889160392,50.05133029735603
Carrot,2,2023,667.3034797137379,22.42610920948581,0,0,Monsoon,Vellore,179.7037911343837,37.84401480286122,565.1959237355566,679.9531788262242,22.221681009756765
Tomato,1,2023,227.58079618701882,44.777260645943734,0,0,Monsoon,Trichy,225.97786157874563,36.411917637300974,187.51989867645761,216.6292515663436,46.89941356627119
Ladies Finger,11,2025,1027.8534369293764,32.47840227825523,1,0,Winter,Trichy,122.20644348883496,35.48329127675602,1194.023850029933,1059.2284664595252,31.745858573606846
Brinjal,9,2023,911.463504826826,46.843254202817775,0,0,Monsoon,Trichy,93.150825764845,39.91646503814145,743.1371470561469,880.6808823576806,48.6820503701634
Carrot,7,2023,316.12171814091414,65.98305278350666,0,0,Monsoon,Erode,64.68271892465712,30.989488840386787,317.1199305730709,325.9279987531498,68.22068064728481
Beans,9,2023,401.93311636996157,78.3801944720067,0,0,Monsoon,Coimbatore,191.82739205297128,31.712634485295098,428.00619806368866,410.2404185617237,81.46077092681699
Brinjal,11,2023,553.9630815733037,76.35872888920353,1,0,Winter,Salem,260.6891318544882,27.92909999870741,452.5831326445573,535.1336624711088,75.4738450817397
Carrot,9,2023,390.91437961899027,43.190042522442475,0,0,Monsoon,Tirunelveli,219.62951094680753,36.09016499432957,415.8930295260514,380.2985639312877,42.85763545262947
Tomato,4,2024,418.58916564235165,30.8854203784575,0,1,Summer,Salem,227.71560302013245,26.018887215494573,447.5824483049553,439.4016076518348,31.75080493128463
Brinjal,8,2025,847.1491183503393,43.67036777129145,0,0,Monsoon,Tirunelveli,158.2206861510175,27.40576200765507,920.158786260546,864.2868280773123,45.709561674745025
Carrot,12,2025,946.0068843378075,30.218197954812464,0,0,Winter,Vellore,226.98683642698356,29.64329754103976,1105.742540355994,960.8329602618196,30.02586273380038
Carrot,5,2023,281.0906207059998,86.1055296350611,0,1,Summer,Vellore,49.42231150898158,25.632256254444012,275.92477355167233,289.5573484882272,88.44474225294518
Beans,7,2024,778.5694130734105,27.4476571946367,0,0,Monsoon,Coimbatore,27.99843608094792,27.589861016463846,626.6831835956303,785.8609164546818,28.509152496187447
Carrot,8,2025,194.4948993183525,32.73684233939664,0,0,Monsoon,Salem,292.0579655511755,29.319066222571227,224.78201254440384,201.90026493471757,33.58033201662426
Carrot,8,2024,173.27398864611018,79.91901487277786,0,0,Monsoon,Coimbatore,212.2364375198704,32.19220946786501,179.1381598192808,181.7414646975778,80.73409128050308
Cabbage,2,2023,703.4223381627748,44.082388566936864,0,0,Monsoon,Vellore,99.57188546924903,34.36637390776589,795.0385036593225,734.1459934449808,45.41863229469018
Carrot,1,2024,403.2767080368111,72.84768566006682,1,0,Monsoon,Erode,0.047323373417018644,35.77356992471927,340.54253309164454,392.94633557657437,71.3752615134981
Beans,2,2025,867.393600736185,39.76587707067418,0,0,Monsoon,Coimbatore,149.76345105998,30.05447181770245,796.5495277340605,829.8378933820544,41.339489076427945
Brinjal,10,2025,908.7776653470893,55.07550799624991,0,0,Winter,Vellore,210.51931222673545,36.344976797202385,1010.5470240160109,906.7672042951092,54.68933372469292
Beans,12,2023,714.8793984528752,32.51762051652862,0,0,Winter,Tirunelveli,274.47957053108894,39.83776246549144,821.8415307905324,750.4649788252793,31.687400751805043
Onion,6,2025,288.09098265418635,48.601347693845774,0,0,Summer,Tirunelveli,221.1945821439291,31.756614931389,267.75520648079095,298.3658344332083,49.056320542568564
Onion,9,2023,799.6924805661835,74.1000947789903,0,0,Monsoon,Madurai,113.78963780165624,36.574974074090534,805.4205692511144,816.0370815784589,76.9929535062375
Onion,12,2025,609.1591253821184,70.12883571906471,0,0,Winter,Tirunelveli,52.01678425239893,26.47578238760454,567.0816266391047,586.9940446066678,67.71902387152596
Cabbage,11,2024,889.546648788251,27.435958990045002,1,0,Winter,Trichy,211.49110014216177,30.401975316608116,727.8144817380204,859.1087625791986,26.440623035929924
Tomato,11,2023,414.00285039604387,59.94752477252514,0,0,Winter,Chennai,225.53968335561257,26.42479967465968,384.3212330010753,409.33105154469695,60.682444238165125
Potato,12,2024,321.771089685705,27.82007151635002,0,0,Winter,Salem,82.51207768222001,27.127432430315125,257.89889703105456,322.80582458421725,26.7271786377288
Ladies Finger,12,2025,517.0798067356924,23.208775139481105,0,0,Winter,Trichy,284.03735168448617,26.50660626792949,445.84489133373137,540.8661323265133,22.13602893329312
Cabbage,8,2024,423.1367494110297,53.01978319046322,0,0,Monsoon,Vellore,162.29175177434007,38.38507705331212,453.60014288972496,432.44530222349164,50.819302266778735
Cabbage,9,2025,463.3833364635236,56.090696021765716,0,0,Monsoon,Salem,34.587377965080066,38.91464058262893,522.9080939982642,450.62936557268495,58.18951021220937
Tomato,9,2025,192.59129040034406,58.50642817773779,0,0,Monsoon,Madurai,120.06572866164336,33.653832078994654,219.93285641394075,201.72478839563902,58.152420480983125
Potato,12,2024,572.9658177329889,48.0926887879219,0,0,Winter,Tirunelveli,150.7195583530607,30.080194066855462,631.8694237213685,575.4807765034118,49.90505106020338
Cabbage,12,2025,603.673341385402,47.90725936263635,0,0,Winter,Madurai,192.77397474136222,31.87124034513596,674.2524024976615,574.9465058311566,48.43621232765315
Potato,1,2025,727.953815289601,86.19782143861259,1,0,Monsoon,Chennai,269.7435865335049,35.899120317719124,730.7906367611187,720.9355740305409,85.37355218147178
Brinjal,11,2024,841.0328272578354,72.26115147130133,1,0,Winter,Coimbatore,279.1686081106718,31.425141916524407,784.3116016509092,881.1704095275636,74.88743340348078
Tomato,2,2023,924.2402209198812,44.75411845526873,0,0,Monsoon,Tirunelveli,121.29372936592763,38.12993623956862,809.3964334175582,928.664633779777,42.62364959932568
Cabbage,10,2023,307.4790238027367,95.21754658492746,1,0,Winter,Tirunelveli,16.158634336528944,26.045092966353817,300.16369736383916,299.87059518201386,97.55468424667623
Beans,3,2023,383.920417516405,95.23450547182884,0,0,Summer,Tirunelveli,103.58234832557152,30.0984373174275,445.34022150601595,366.63594611979204,93.80779168586245
Onion,2,2023,742.6456161517498,28.00956277383007,0,0,Monsoon,Chennai,86.78472733258889,37.74512961101687,724.1138242182108,777.4183670923514,29.281632947067486
Beans,4,2025,437.67027778500903,45.03393896906774,0,1,Summer,Vellore,141.91053752511007,37.03093838966205,488.25636544718066,449.04958063601185,44.353903682304356
Beans,1,2025,534.0881451177398,54.856092559412154,0,0,Monsoon,Trichy,173.60852361529396,28.103543422763586,597.2475601217349,541.1191212342158,53.85639790885308
Onion,1,2025,340.19087976203764,56.24358332724508,1,0,Monsoon,Erode,255.67095749277328,34.020514404851,402.90242540589986,345.9804341501709,54.41665036524132
Tomato,5,2023,999.8985816847647,85.46331000050279,0,1,Summer,Madurai,207.0619995062406,31.350046636995724,1169.1943765302349,957.1946142811768,88.05506240583908
Cabbage,12,2025,309.563583647857,27.76038151979943,0,0,Winter,Salem,175.11967504803746,31.04553233402028,364.8519395186663,301.716806044019,28.601783626102257
Brinjal,6,2023,360.45129101454194,48.62190023671792,0,0,Summer,Trichy,22.547569601425455,30.21337490967403,376.9970705845517,372.61721831109963,47.083324603177736
Brinjal,10,2025,345.6693329111477,37.53351749278611,1,0,Winter,Madurai,155.56552682069332,34.05771047771907,337.0114557925448,356.8377562818809,39.12429007918675
Carrot,7,2023,776.21451457137,22.720298168296353,0,0,Monsoon,Salem,282.3777192532943,33.831917937703444,717.5924485102203,772.3085915595364,23.414823123175925
Carrot,10,2025,874.9023775201408,52.564207582594285,0,0,Winter,Trichy,261.6440579576625,37.92722764218861,1026.721743246446,909.3693544588266,54.0164602564665
Tomato,7,2024,673.3389231610801,71.89034392598255,0,0,Monsoon,Vellore,132.86115183176716,32.36711453701993,722.4870263448273,646.511386426629,70.65636108118963
Beans,9,2024,435.71113445144806,21.139097284651157,0,0,Monsoon,Vellore,145.64876734976175,30.03214915841305,362.9217534991977,437.90256639784315,20.655579724412366
Brinjal,9,2025,187.54259086913322,71.612561348631,0,0,Monsoon,Trichy,290.58414460377884,36.57714664404993,217.4165647273259,184.4240360551416,75.13617488756665
Onion,4,2024,443.4160535616355,56.81180137573028,0,1,Summer,Vellore,153.21398608350938,26.23440311526964,464.11899172521555,421.6492004199951,58.37993309341464
Potato,1,2025,798.7885707425713,49.191215002599144,0,0,Monsoon,Salem,171.47667458901574,39.35091441871694,734.7150916422079,837.9482126179685,49.84412205990375
Carrot,3,2025,651.8468586744766,77.84736894750006,0,0,Summer,Coimbatore,50.58109841476271,36.86946618675918,690.533468001952,656.3984104799163,75.25989344023533
Tomato,4,2025,221.64880575817614,31.444856188396468,0,1,Summer,Trichy,180.44133026436222,35.07464382182418,211.8221936039615,221.37869303780656,32.98523744709078
Brinjal,6,2025,949.9398790418068,29.146524722682678,0,0,Summer,Chennai,101.69492680145123,30.695193746473564,1097.3332491944866,940.8389685942142,29.5100776378333
Cabbage,10,2025,938.2716541597633,46.15341648232535,1,0,Winter,Coimbatore,286.3093846654514,28.085872412944994,867.5947493177157,920.2373932404095,45.17960863151208
Beans,12,2024,180.17704623572305,62.03376895663118,0,0,Winter,Vellore,5.145504208984231,37.302304880284716,207.54940308873407,186.6129763510238,61.25868422702245
Cabbage,5,2025,628.8183592398822,38.071599225864965,0,1,Summer,Vellore,129.5108935969257,39.54024421629738,538.3498895771736,634.3121427309352,36.93315954769511
Brinjal,3,2025,693.5494386951218,79.55027486616184,0,0,Summer,Erode,38.57604387938201,26.371215651545366,604.2853046419324,706.6219988816234,82.18209429272945
Cabbage,2,2025,129.16941157854845,48.49997522857619,0,0,Monsoon,Vellore,253.7600718614505,39.18049558944081,148.0133667701818,123.57724990816244,49.22896456918416
