land_area,soil_type,water_availability,irrigation_type,rainfall_mm,temperature_celsius,humidity_percent,season,previous_crop,market_demand_level,district,recommended_crop
7.842340611891317,Clay,Medium,Tank,1079.1501107988784,27.72682652167318,45.157708944135905,Rabi,Banana,Medium,Madurai,Onion
1.2811528214885424,Loamy,Medium,Rainfed,1844.338738194938,30.297519193154383,65.64646771169004,Kharif,Ladies Finger,Medium,Tirunelveli,Beans
8.884711675360665,Clay,Medium,Rainfed,1889.7925474350386,28.267710348613896,78.94670091953441,Rabi,Beans,Medium,Trichy,Onion
1.3863237584980213,Clay,Low,Tank,1439.0553142728636,30.303264090543898,82.54540080256879,Kharif,Ladies Finger,Medium,Salem,Brinjal
17.133148908946534,Clay,Medium,Rainfed,573.1552940101368,20.54937656657509,64.69713223615692,Kharif,Rice,High,Tirunelveli,Brinjal
18.34183436902039,Loamy,Medium,Tank,945.5775889628397,37.63180707690498,61.5651467297515,Summer,Ladies Finger,Low,Vellore,Ladies Finger
15.569042683469043,Sandy,High,Borewell,1261.8286432296936,40.44118377865712,61.30273848864228,Rabi,Brinjal,High,Trichy,Rice
16.623741938968685,Clay,High,Rainfed,1011.5898854035315,26.435361360477543,58.27130640210269,Rabi,Banana,Low,Vellore,Rice
5.677179944866911,Clay,Medium,Rainfed,626.9268232571667,26.504399915474675,74.07887598197073,Kharif,Tomato,Medium,Coimbatore,Brinjal
18.302154593106454,Black,Medium,Borewell,317.4836430906764,35.75309941132718,78.84353894053942,Summer,Tomato,Medium,Chennai,Ladies Finger
7.12945134396834,Loamy,High,Canal,883.7573937019952,38.36057938562381,91.45164824401226,Rabi,Onion,Medium,Chennai,Onion
3.7152531430202,Black,Low,Tank,880.4229583273071,29.873133687881527,90.2277974231801,Summer,Banana,Medium,Tirunelveli,Tomato
13.407315836421725,Sandy,Medium,Rainfed,1837.4116174895573,37.9829726407344,81.6376463084244,Kharif,Tomato,High,Trichy,Brinjal
5.36443498371803,Sandy,Low,Rainfed,906.5068097595635,36.66421779991579,56.228979209537016,Summer,Rice,Medium,Salem,Maize
14.729382176699733,Loamy,Medium,Borewell,1030.9279536256968,38.280881763211504,46.59401014099917,Rabi,Rice,Medium,Trichy,Onion
10.10998189839008,Sandy,Medium,Tank,1547.6013223643201,33.90923931909294,72.09827703544548,Rabi,Beans,Medium,Salem,Onion
1.3823591858683133,Black,Low,Rainfed,1419.7243033976038,40.494208114808586,85.15395595145274,Rabi,Banana,Low,Erode,Maize
18.01853609838868,Sandy,Medium,Borewell,1902.5206008432717,21.820148871720757,53.96657745580329,Kharif,Beans,Low,Trichy,Brinjal
2.8148273624276734,Red,Medium,Borewell,684.6679263882197,39.70535519038619,83.09250444648912,Summer,Ladies Finger,Medium,Trichy,Banana
11.57549879766357,Red,High,Canal,1020.0314571862237,37.45855439985364,41.74781663965285,Rabi,Beans,Low,Coimbatore,Rice
1.4818157759023882,Black,High,Tank,1190.09702487647,24.80171719926205,94.41874711787973,Kharif,Rice,High,Vellore,Rice
13.930869545821624,Sandy,High,Rainfed,1695.1834733035248,30.50170875869283,59.29505101342586,Rabi,Rice,High,Tirunelveli,Rice
4.576657787283497,Clay,Medium,Borewell,909.1689163418454,40.08363378420466,71.11284946775532,Rabi,Banana,High,Vellore,Onion
16.560660409604985,Loamy,High,Borewell,768.7875875501782,24.493428696067685,40.92159674708103,Kharif,Brinjal,Medium,Salem,Beans
8.704843434435553,Sandy,Medium,Rainfed,1108.5135260974141,28.97045831006011,48.86703465863174,Rabi,Maize,High,Salem,Onion
14.437688890656943,Red,Low,Tank,706.5423272386894,31.270607631515773,82.54646559518962,Summer,Tomato,High,Madurai,Brinjal
7.415990997209115,Black,Low,Tank,1898.3114251285403,21.029288589378908,57.58086304106344,Kharif,Rice,Low,Madurai,Tomato
19.264098208878554,Loamy,High,Canal,1448.898972676925,34.479516134546614,43.85594768026913,Summer,Onion,Low,Erode,Rice
16.632391919876294,Black,High,Canal,585.9462148030809,39.345264744926425,70.63722823012694,Rabi,Banana,Low,Madurai,Onion
5.615687852228441,Red,Medium,Tank,385.3645338737739,30.22148971379736,60.878922044841865,Kharif,None,Low,Tirunelveli,Banana
15.171758704923864,Sandy,Medium,Borewell,1627.6385681955398,28.76101146707626,64.41471077759513,Rabi,Ladies Finger,High,Tirunelveli,Onion
11.035782369910992,Sandy,High,Canal,482.94411409176007,36.89881992437941,67.5262523726695,Rabi,Maize,Low,Erode,Onion
11.175694052315214,Clay,High,Canal,1274.1717410523265,27.15464631807665,42.159817783290876,Summer,Rice,Low,Chennai,Rice
5.0609901637079675,Loamy,High,Tank,1440.8583670461594,37.71946094701154,92.07159345807324,Rabi,Ladies Finger,Low,Trichy,Rice
19.811479923976144,Loamy,High,Tank,624.9245503631246,30.112318032510593,63.704114605645216,Summer,None,High,Vellore,Beans
1.780996271548355,Red,Low,Borewell,822.2679089361606,32.022087918018734,62.94563802105171,Rabi,Banana,Low,Salem,Onion
16.04561591528587,Sandy,High,Canal,968.2766428509818,22.205402401903285,40.912586434792885,Rabi,Tomato,Medium,Coimbatore,Onion
5.05935024531475,Loamy,High,Borewell,1912.0276142431348,26.70125182703219,54.5483692193861,Rabi,Maize,High,Coimbatore,Rice
18.574868753456606,Loamy,Low,Tank,1275.7147723173177,28.64369239564994,41.575883516771,Rabi,Brinjal,High,Chennai,Onion
6.617276985015272,Sandy,High,Tank,1955.4607027071543,31.97237057508145,55.138154957035454,Summer,Banana,Low,Vellore,Rice
7.807078424893841,Black,High,Canal,577.6723017513973,24.87920352023101,57.4655018928226,Kharif,Banana,High,Coimbatore,Tomato
2.359537964823569,Black,Medium,Borewell,1364.9769334507762,26.321187763195844,55.38602822729891,Rabi,Ladies Finger,High,Chennai,Tomato
10.104439923928641,Red,High,Rainfed,1123.4650155214438,35.263722253283056,70.40193024184707,Kharif,Beans,High,Madurai,Rice
18.26065208391136,Red,High,Canal,889.1498916881309,28.969746954634957,46.90610682504882,Rabi,Beans,Medium,Chennai,Onion
11.9043533179332,Loamy,Low,Canal,628.8400830260204,34.11309858763754,54.29054758671647,Rabi,Onion,Low,Chennai,Onion
2.8811745605236148,Loamy,Low,Canal,708.9036948062528,34.79244455241748,85.4335576501557,Kharif,Onion,Medium,Coimbatore,Beans
1.38324555045501,Loamy,High,Canal,1441.1604028895254,25.954166723598846,44.467629914366995,Rabi,None,Medium,Vellore,Rice
19.77420938228788,Loamy,Medium,Canal,898.0685108975993,36.75686927670058,67.88953332331467,Summer,Tomato,Low,Trichy,Ladies Finger
15.476105988607587,Loamy,Medium,Canal,1351.9125309697085,34.63803458521589,67.53910092101692,Rabi,Ladies Finger,High,Vellore,Onion
13.937209248090479,Clay,Low,Rainfed,469.2290717749177,33.27022764352269,68.79803009339365,Summer,Rice,High,Madurai,Brinjal
19.843273571153546,Clay,Low,Tank,1627.5629058563538,37.41219789956942,73.13584068869002,Summer,Banana,Medium,Madurai,Maize
19.294551637130237,Loamy,Low,Canal,1812.2802511618368,40.76642223648207,82.12059715792005,Rabi,Brinjal,Medium,Chennai,Maize
5.880492540420663,Clay,High,Canal,1477.002320462504,25.133322098285184,74.39315934749496,Kharif,Brinjal,Medium,Vellore,Rice
1.6688943667955114,Red,Medium,Borewell,1744.0588905837503,20.989930067179337,80.37831924729053,Rabi,None,Medium,Chennai,Banana
6.973444342348986,Black,Medium,Borewell,1358.6448798978165,37.74866640336077,86.31086138287091,Summer,Maize,High,Madurai,Ladies Finger
11.18883145319643,Loamy,Medium,Rainfed,1669.3940530792968,28.753451862254508,84.32883954771711,Kharif,Onion,High,Vellore,Beans
10.255431436551326,Sandy,Medium,Canal,1727.6945987459303,22.804684963085418,84.01134912259685,Rabi,Brinjal,Medium,Chennai,Onion
19.833344572934443,Red,High,Tank,1449.813815383631,34.95193001269316,92.02585542176476,Summer,Ladies Finger,High,Madurai,Rice
2.092511879271877,Red,High,Tank,517.2169097429837,29.732063728253216,42.33584500910932,Kharif,Ladies Finger,Medium,Trichy,Brinjal
7.183253045844189,Black,High,Borewell,1083.1387107169317,30.97736457210285,57.50441227621492,Summer,Onion,Low,Erode,Rice
6.120905754763686,Loamy,High,Borewell,1510.6329779970285,27.845115871696525,53.99647323900432,Rabi,Ladies Finger,High,Madurai,Rice
16.560325205564695,Red,High,Borewell,444.5958553317099,32.0752016339372,60.8988493430967,Kharif,Beans,Low,Salem,Brinjal
8.103045052676071,Clay,Low,Tank,600.7248164007726,41.72139548875001,64.42569562986402,Kharif,Brinjal,Medium,Erode,Maize
19.91359355956841,Loamy,High,Rainfed,855.799741372348,26.726367063840407,62.14870465470081,Kharif,Onion,Medium,Erode,Beans
6.64716897566429,Loamy,High,Rainfed,1555.4599934678818,34.66557586734619,46.575909876363106,Kharif,Onion,High,Vellore,Rice
17.52075872053046,Loamy,Medium,Rainfed,1352.5936501219223,24.106078675549014,41.412930467817446,Rabi,Onion,Low,Trichy,Onion
16.031916134612313,Loamy,Low,Tank,513.434642827411,41.1965588444352,45.94245076570239,Rabi,Ladies Finger,Low,Trichy,Maize
11.056801207695045,Black,Low,Tank,479.3218266837606,32.88292904519747,69.93896881988766,Rabi,Brinjal,Medium,Madurai,Onion
5.799837063562519,Black,Medium,Borewell,1343.1844350819524,39.75457645576221,84.54584311665946,Summer,Onion,Medium,Vellore,Ladies Finger
7.614038169052074,Loamy,Low,Borewell,1994.16161569127,35.409499581443086,82.37459715906944,Summer,Tomato,High,Trichy,Maize
0.9082152976212987,Clay,High,Borewell,1716.4474062143463,26.666385153604658,93.16011341036453,Summer,Rice,Low,Tirunelveli,Rice
6.49115975603055,Black,Medium,Borewell,726.4944698141903,22.64984147992444,72.14987122927019,Summer,None,Medium,Salem,Tomato
1.7097168907612397,Loamy,High,Tank,582.2892865186118,21.34430268763191,67.46166203078789,Summer,Onion,High,Trichy,Beans
2.7453504787064222,Clay,Low,Canal,958.3664994222303,34.513186004470434,64.31183815121179,Rabi,Brinjal,Low,Salem,Onion
18.83982708114835,Clay,Medium,Borewell,557.4349344289376,30.50315616856778,73.09937036699961,Kharif,Maize,Medium,Madurai,Brinjal
7.092645982642097,Clay,High,Tank,576.5233856793247,36.15604488282881,51.48570145220245,Rabi,Onion,High,Vellore,Onion
12.106979788028331,Clay,High,Rainfed,498.01234444467303,25.59374709178702,56.25073585447176,Summer,None,Medium,Chennai,Brinjal
6.278353137046102,Loamy,Low,Rainfed,1035.711523381092,33.10495613155365,44.433847284328095,Rabi,Ladies Finger,High,Chennai,Onion
4.415034007755233,Loamy,Medium,Tank,1856.840007072016,27.915470057996586,56.883475521495996,Summer,Ladies Finger,High,Salem,Ladies Finger
6.800444182493577,Sandy,Low,Canal,601.1609894784635,35.88545341248327,42.21570353278992,Rabi,Tomato,High,Coimbatore,Maize
11.822581905237865,Red,Medium,Borewell,1821.610991047118,23.281098170674223,83.22589019149024,Rabi,Ladies Finger,High,Tirunelveli,Banana
2.179576711741767,Red,High,Rainfed,524.705418181582,29.676824073704367,75.41761186961875,Kharif,Brinjal,Medium,Madurai,Brinjal
4.1910310953621845,Sandy,Medium,Borewell,1839.416024479132,38.37819566625342,50.8288329476626,Summer,Onion,Low,Coimbatore,Ladies Finger
5.65720042501022,Sandy,High,Tank,1242.9679421402243,38.17051078810036,74.73023359206613,Kharif,Ladies Finger,High,Trichy,Rice
8.575750830205491,Black,Low,Rainfed,1113.170318839945,20.462464347976777,85.078525418619,Kharif,Ladies Finger,High,Coimbatore,Tomato
6.025599343376805,Loamy,Medium,Rainfed,1433.0873603781595,21.76232598541125,64.3008537641075,Summer,Tomato,Low,Coimbatore,Ladies Finger
4.444732008584971,Loamy,Medium,Tank,976.2488495794669,31.257563836523417,66.58118567314789,Summer,Onion,Low,Chennai,Ladies Finger
0.6430159413055154,Loamy,High,Tank,1275.5719444510637,32.452405347532064,88.29184320644514,Rabi,Beans,High,Vellore,Rice
2.411149853224451,Sandy,High,Canal,1220.1591886008528,34.20258799140342,42.507183687176784,Summer,Banana,High,Salem,Rice
18.770093342757207,Clay,High,Tank,509.5824248082097,31.408357150646147,53.521609337137015,Kharif,Ladies Finger,Low,Tirunelveli,Brinjal
13.844127854044222,Loamy,High,Canal,1877.6879753890419,22.005094067782906,55.72452935741613,Summer,None,Low,Erode,Rice
8.51038179499243,Clay,High,Tank,601.0398341753928,22.16533216023011,92.61962386391424,Rabi,Banana,Low,Tirunelveli,Onion
10.062966124117507,Red,High,Tank,604.3537836506924,37.54530899652269,77.26501928510767,Summer,Maize,Low,Vellore,Brinjal
15.74183488203832,Red,Medium,Rainfed,894.8943510702139,37.21336786868133,94.58830410890843,Kharif,Brinjal,High,Chennai,Banana
10.052474295996019,Clay,Low,Rainfed,1962.9751364951492,23.979621830335763,83.95368841076302,Rabi,Ladies Finger,Low,Salem,Onion
16.735929579859558,Loamy,High,Canal,401.34945308592035,35.22511216687438,47.69930571969696,Summer,Banana,Medium,Trichy,Beans
12.562900637331811,Black,Medium,Canal,529.8694333118531,34.86003299740136,61.78005315120883,Rabi,Banana,Low,Vellore,Onion
11.649891660751619,Sandy,High,Borewell,995.4447526792895,27.796298025694977,56.65564389383082,Summer,Ladies Finger,Medium,Trichy,Brinjal
12.078722322897319,Clay,High,Borewell,637.983903593585,26.93023115803534,52.35313420411867,Summer,Banana,Low,Coimbatore,Brinjal
9.724036315188904,Black,Low,Canal,861.9537039206944,36.384208012242624,62.68216832573263,Kharif,Banana,High,Trichy,Maize
9.090513617523397,Black,High,Canal,1012.469103959045,33.18458431414055,68.25393203684176,Kharif,Maize,High,Tirunelveli,Rice
18.206294242811996,Red,Medium,Canal,340.70865095982197,32.8662118487274,91.7810830628336,Summer,Beans,Low,Salem,Banana
2.2827288404341943,Sandy,High,Tank,992.521391161815,31.470294472422307,89.31160621579556,Kharif,Rice,Medium,Madurai,Brinjal
11.967825933306216,Sandy,High,Rainfed,1674.2712999168389,33.456221226579835,56.26611594272614,Kharif,Rice,Medium,Madurai,Rice
3.7101000081118443,Black,Low,Canal,820.9062638967619,32.212943308570146,72.3395396205108,Rabi,Brinjal,High,Erode,Onion
3.9578677878668187,Sandy,Medium,Canal,1515.3292079552332,32.737508224191195,40.803494840988556,Kharif,None,Low,Vellore,Brinjal
8.055300270489504,Clay,High,Borewell,799.0091471797227,25.851949248038476,58.30294779284375,Kharif,Onion,High,Vellore,Brinjal
13.42007439590631,Sandy,Low,Canal,1687.334371983697,20.416798874235802,80.47548744535939,Kharif,None,Low,Erode,Brinjal
6.734992310450051,Clay,Medium,Borewell,301.58000867893384,39.87091980158356,41.35398911126812,Kharif,Beans,Medium,Chennai,Brinjal
15.281788209718721,Black,Low,Canal,1456.8150862914358,40.49735542098571,74.12041886680466,Summer,Beans,Low,Trichy,Maize
6.416018100768097,Loamy,High,Rainfed,557.3309911475674,23.341495791405865,58.070698243718915,Summer,Rice,High,Coimbatore,Beans
19.321587951641835,Sandy,Low,Tank,651.5904183267737,31.098030716725816,57.17043551130212,Rabi,Brinjal,High,Madurai,Onion
8.26647070723656,Black,Low,Canal,637.6737435651776,37.234518839908446,90.00889819403459,Summer,None,Low,Madurai,Maize
16.999422105339516,Clay,Low,Canal,1390.6665633644905,20.562535579974163,83.33835734750124,Summer,Brinjal,Low,Erode,Brinjal
2.10691645130799,Black,Low,Canal,1228.0700066253,40.37651444145559,87.92233859857694,Rabi,Maize,High,Tirunelveli,Maize
13.961295514564215,Red,Medium,Borewell,391.41292982537175,34.72585365329646,52.72039605737755,Summer,Tomato,Medium,Coimbatore,Banana
1.741852966299076,Loamy,Medium,Borewell,533.4100556164694,40.952508552771945,58.085243981673514,Summer,Banana,Low,Chennai,Ladies Finger
6.144097451880061,Loamy,Low,Borewell,1977.1572939944976,33.15247971060507,44.50811540540142,Rabi,Onion,Low,Madurai,Onion
12.94783625969842,Red,Low,Rainfed,1931.1027110242003,24.789675285519333,44.84836869751545,Summer,None,Low,Madurai,Brinjal
13.694570378987025,Clay,Medium,Rainfed,1524.6527975969577,31.244500046769012,73.23721402321759,Summer,Beans,Low,Chennai,Ladies Finger
18.71038588550185,Loamy,Medium,Rainfed,1499.5801738272687,40.28822241712825,47.809684264364655,Summer,Maize,Medium,Tirunelveli,Ladies Finger
17.784417058222765,Loamy,Low,Canal,1373.3391619937402,25.95230364273581,53.68354838065474,Summer,None,Medium,Erode,Beans
19.563004226728342,Red,Medium,Tank,1225.2374729259263,41.46713400807652,60.30249065950625,Rabi,None,High,Coimbatore,Banana
3.765465018100776,Red,Low,Rainfed,507.2097403048598,29.148949466974848,43.472145006438154,Summer,Brinjal,Medium,Salem,Brinjal
9.29969897442573,Clay,Medium,Borewell,1095.5667862126738,29.035603398616658,84.96928580674674,Kharif,Maize,Medium,Erode,Brinjal
8.669910588700725,Clay,Medium,Rainfed,1578.594365584857,31.28324433071589,57.6469998512414,Rabi,Rice,Low,Salem,Onion
8.9876144533028,Black,Low,Borewell,1270.2945176304247,30.531506875241497,87.41418784171285,Rabi,None,Low,Chennai,Onion
10.503097321507695,Sandy,Low,Borewell,504.6180795569763,21.48730448839243,79.82160538251067,Kharif,Rice,High,Erode,Brinjal
6.500204861101955,Red,Medium,Rainfed,937.2023713949961,33.66927373142556,79.52949622942113,Kharif,Ladies Finger,Medium,Tirunelveli,Banana
5.0382028038532605,Sandy,Medium,Tank,366.2283387923892,28.619839681577776,84.13209814482283,Kharif,Rice,High,Madurai,Brinjal
13.673942084565056,Sandy,High,Rainfed,1614.411952139889,34.77493034465637,41.744737049881714,Rabi,Onion,Low,Vellore,Rice
9.923025479570985,Sandy,Low,Tank,775.0570224421344,37.21500317636646,88.75763896530464,Kharif,Onion,Medium,Madurai,Maize
5.7079626453984815,Sandy,Medium,Borewell,311.8698451965918,28.876581318593992,52.91149319487342,Summer,Brinjal,Low,Tirunelveli,Ladies Finger
19.84183932097609,Clay,High,Tank,1213.8938636773619,24.068246544277176,63.54853451665659,Kharif,Ladies Finger,Low,Tirunelveli,Rice
7.848904166770176,Loamy,Medium,Borewell,1553.5969053303086,31.814908924323433,86.19987683323889,Rabi,Maize,Low,Coimbatore,Onion
6.312290922815081,Clay,Low,Canal,1856.872891696143,35.79451920068224,55.59843578794249,Kharif,Maize,Low,Coimbatore,Maize
4.207510943214761,Black,High,Borewell,501.7230446067159,23.781283266990332,66.20895589577304,Kharif,Beans,Low,Trichy,Tomato
9.915599850997044,Sandy,High,Tank,1889.1523797377317,40.002446996542716,85.07936782512047,Summer,Ladies Finger,High,Vellore,Rice
10.322313548139379,Sandy,Medium,Borewell,968.6451396548208,31.98021714240286,48.79338698515428,Summer,Maize,Medium,Coimbatore,Ladies Finger
6.5510154010386765,Red,Medium,Canal,1557.0976965058364,34.20175584103149,48.567529331909356,Kharif,Brinjal,Low,Coimbatore,Banana
4.799921349164636,Clay,Low,Rainfed,765.7797690989521,41.024288279862766,92.44979343063292,Rabi,Rice,Low,Chennai,Maize
3.99235131689954,Loamy,High,Borewell,540.0384080132144,36.79734856070067,45.97753966560806,Summer,Brinjal,Low,Erode,Beans
15.617073508531593,Sandy,Low,Rainfed,1368.5628811003814,33.93179043540703,64.76553661073392,Kharif,Ladies Finger,Low,Madurai,Brinjal
16.605847922682408,Sandy,Low,Rainfed,1694.5509498502415,32.3610033758094,76.92733399540552,Rabi,Ladies Finger,Medium,Vellore,Onion
16.5837354856067,Black,High,Canal,711.1249322061003,29.371945428305416,93.22585536585436,Summer,Tomato,High,Erode,Tomato
7.568788698364507,Loamy,High,Tank,1097.3692707808618,37.62065187391147,49.90872562529406,Rabi,Ladies Finger,High,Vellore,Rice
4.387237044688071,Black,Medium,Tank,1473.0797102960644,26.954228854033353,43.06574694730929,Kharif,Beans,Medium,Salem,Tomato
2.071325839587015,Clay,High,Tank,1848.4046499667359,20.133034950047524,66.61231203753712,Rabi,Banana,High,Chennai,Rice
18.558161416456176,Red,Medium,Tank,1288.6591475445807,35.72330485518615,53.212068826461206,Rabi,Ladies Finger,High,Erode,Banana
2.0785978542559187,Clay,Medium,Canal,582.5899154878198,40.162761324541314,58.03110093675187,Kharif,Rice,High,Vellore,Brinjal
0.5748243374021176,Loamy,Low,Rainfed,392.6702766443047,26.908963752205516,67.45594207627325,Kharif,Ladies Finger,Low,Coimbatore,Beans
18.42455660554764,Clay,Medium,Canal,744.9768702286201,33.7332962139454,85.6161832578306,Summer,Maize,High,Coimbatore,Ladies Finger
11.294391386915981,Black,High,Tank,1680.071421196507,27.52067892217968,63.8531882226209,Summer,Tomato,High,Tirunelveli,Rice
12.652602274826137,Black,High,Canal,971.5906743565531,21.127796101871958,62.10319491802068,Rabi,Banana,High,Vellore,Tomato
7.461157374638946,Black,Low,Borewell,672.5143099403615,22.482550118039672,72.8038675044113,Kharif,None,High,Chennai,Tomato
4.712613087664908,Black,High,Canal,1927.1292153176535,29.39631099792755,66.13051873804463,Rabi,Rice,High,Tirunelveli,Rice
5.417371111162835,Sandy,Medium,Borewell,650.1660609908349,20.020755135887885,42.15957784067631,Kharif,Ladies Finger,Low,Trichy,Brinjal
13.434558835328039,Black,Medium,Tank,1756.8395051196062,40.65172197822877,67.07992669357942,Rabi,Onion,Medium,Erode,Onion
6.533549499973665,Black,High,Canal,416.3492057124644,39.7427410030749,46.56595562360082,Summer,Brinjal,Medium,Trichy,Brinjal
8.175892645410121,Loamy,Medium,Tank,1778.4044641806913,21.93895748148721,82.72391404647469,Summer,Beans,Low,Vellore,Ladies Finger
8.891757381257909,Sandy,High,Rainfed,1641.338835731828,22.62034378928776,47.73009203975486,Rabi,Rice,Medium,Trichy,Rice
15.086313495638347,Clay,Low,Canal,1758.489353795459,34.67240384409098,63.94679778698632,Rabi,Ladies Finger,Medium,Coimbatore,Onion
18.638221455819725,Black,Low,Canal,1204.7788872555298,38.076114535137016,45.57589133584249,Summer,Tomato,High,Chennai,Maize
1.6175510452044928,Sandy,High,Canal,945.5535881968028,33.57827299657327,93.34003755485816,Kharif,Tomato,Medium,Chennai,Brinjal
15.363135137126452,Sandy,Medium,Tank,858.2553493482291,30.718664152282106,41.36206826668832,Kharif,Maize,Medium,Madurai,Brinjal
3.159221385617534,Black,Medium,Borewell,1668.7964755126404,24.08709300337157,44.67314594392065,Kharif,Brinjal,Medium,Trichy,Tomato
16.199778600665468,Black,Medium,Canal,1885.8750732152762,40.29819307127859,67.63045009846525,Kharif,Brinjal,Medium,Tirunelveli,Brinjal
17.31854762701687,Black,Medium,Rainfed,369.5877054363872,21.092552812113816,74.29355573457849,Rabi,Banana,Low,Coimbatore,Tomato
13.618741731815017,Red,Medium,Borewell,778.2960571515307,30.0666573095095,66.14622204455154,Rabi,Banana,High,Chennai,Banana
16.830714132566104,Sandy,Low,Canal,1158.3494671252367,36.91243688997528,43.407058521844334,Rabi,None,Low,Vellore,Maize
1.21099049109956,Black,Medium,Rainfed,500.5532221677047,20.993330017070424,64.08449379286017,Kharif,Maize,Medium,Vellore,Tomato
8.72339604175537,Sandy,Low,Rainfed,1281.942237083127,32.559955182547185,58.283468069590086,Kharif,Beans,Medium,Vellore,Brinjal
15.448620921885006,Loamy,Medium,Canal,1259.8877584235433,31.36580702079406,55.65302102675746,Kharif,Onion,Medium,Madurai,Beans
13.86090300891672,Loamy,Medium,Rainfed,750.8545128946096,23.734702430642184,45.260238281304375,Rabi,Beans,High,Erode,Onion
3.8522948756785347,Red,Medium,Canal,408.59560463253484,26.982554700613473,52.11755042420821,Summer,Maize,Low,Chennai,Banana
19.291861179397458,Red,High,Canal,1481.3612456285628,20.232124693904176,61.67495840259767,Rabi,Banana,Low,Erode,Rice
15.05050295176931,Clay,Low,Borewell,1213.478844633408,24.223019657905965,79.55789304742808,Kharif,Beans,Medium,Coimbatore,Brinjal
16.976931645981978,Black,Low,Rainfed,1363.3127027219243,23.40686662973407,60.51499095617746,Summer,Beans,Low,Trichy,Tomato
9.28039780361102,Red,High,Borewell,1973.9126119044272,24.600142020971514,47.1694221523796,Rabi,Onion,Low,Trichy,Rice
6.69914113857903,Black,Medium,Borewell,813.0759284265793,20.822733788993542,67.79508910782613,Kharif,Brinjal,Medium,Chennai,Tomato
16.67653371285319,Red,Medium,Canal,617.7834300504597,29.7960285448235,66.84646488885542,Rabi,Brinjal,High,Salem,Banana
4.695534621669083,Clay,High,Tank,1995.7808229935474,20.713923689394864,52.95735255345726,Summer,Beans,High,Madurai,Rice
5.224014572902965,Sandy,Medium,Tank,1861.4867247098803,21.033835022068583,58.63471618826665,Summer,Maize,High,Madurai,Ladies Finger
12.987424559562701,Red,Medium,Rainfed,1911.0665010092753,24.812977585039352,57.94212788395123,Kharif,Onion,High,Salem,Banana
3.1002171126692226,Sandy,Low,Tank,688.1631290266384,21.286075719211293,56.49611686101864,Rabi,Rice,Low,Erode,Onion
7.418547148299579,Loamy,Low,Tank,1291.6223219131477,39.45555541536832,48.34586021241788,Kharif,Brinjal,Low,Tirunelveli,Maize
2.0109179889515247,Loamy,High,Tank,1157.8833895616394,20.16176698019739,78.0446062774079,Summer,Banana,Low,Madurai,Rice
10.287935400070914,Clay,Medium,Tank,1211.4641566296514,35.78198056680007,64.39598400241765,Rabi,Onion,Low,Tirunelveli,Onion
13.937861264667285,Sandy,High,Canal,1116.9518994216558,21.512585941294724,70.23444903398212,Summer,Ladies Finger,Medium,Trichy,Rice
1.712999284750974,Black,High,Borewell,794.4906521936903,30.326950523763678,87.18217809346189,Rabi,Maize,Medium,Tirunelveli,Onion
10.50720288834168,Black,Low,Borewell,642.3907256626987,20.209953767478986,44.14157884791584,Summer,Maize,Medium,Trichy,Tomato
0.6392705944807784,Sandy,High,Borewell,389.21890716953686,29.90519830679758,54.011178903519536,Summer,Tomato,High,Erode,Brinjal
2.93062486535986,Clay,Low,Canal,613.3123748151684,20.86596135603405,41.201569159241096,Kharif,None,Medium,Vellore,Brinjal
8.580963755510655,Loamy,Low,Rainfed,1631.952554399445,20.231290939916377,81.90394419076162,Kharif,Rice,Medium,Chennai,Beans
8.089568063157056,Clay,High,Rainfed,870.8878198906087,33.53153458832335,90.97991591802253,Rabi,Ladies Finger,Medium,Tirunelveli,Onion
17.86359848602117,Red,High,Canal,851.3590945328433,40.947166175679726,85.30050771142,Kharif,Rice,High,Madurai,Brinjal
16.501539891820887,Loamy,High,Tank,562.6854109838823,29.67038471900377,68.07530722405427,Summer,Onion,High,Coimbatore,Beans
6.412785784962885,Loamy,High,Borewell,890.2266848557603,37.472011596978035,74.38688687672911,Summer,Tomato,Low,Tirunelveli,Beans
3.64822987764196,Sandy,Low,Tank,1639.9415807734003,20.528907222061633,69.37768328746336,Rabi,Onion,Low,Salem,Onion
4.6562713266217655,Sandy,High,Canal,1214.974173176408,31.73311805291131,62.310489269598065,Kharif,Onion,Medium,Salem,Rice
17.139685139998427,Black,High,Borewell,761.8291253182143,22.28263955778884,56.24821199725707,Rabi,None,Low,Chennai,Tomato
3.0998729186802154,Loamy,Low,Rainfed,953.6768833006531,27.63309690830689,63.749390230927744,Summer,Banana,High,Madurai,Beans
11.741533611227386,Loamy,High,Tank,1499.3330419442984,24.125098056617567,81.28291512092696,Rabi,Ladies Finger,Medium,Coimbatore,Rice
16.97355283316885,Loamy,Medium,Rainfed,537.0654015487723,32.52254218884741,87.73887947019966,Rabi,Maize,Low,Chennai,Onion
2.302765582222799,Loamy,Low,Borewell,1774.0023100442104,25.36789665175439,93.17038251443094,Summer,Maize,High,Tirunelveli,Beans
7.28701313180775,Black,Low,Tank,849.0824614006763,39.55826818244111,48.83484869402029,Rabi,Brinjal,Low,Vellore,Maize
2.830851956168017,Red,Medium,Rainfed,383.80063769950794,28.498329513201995,59.441025563339636,Kharif,Beans,Medium,Coimbatore,Banana
